FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,,
Residual Ground Time-Overcurrent,51G1,ModFrame,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,ModFrame,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,ModFrame,None,,,,,,,,
Phase Time-Overcurrent,51A,minresptime,None,,,,,,,,
Phase Time-Overcurrent,51B,minresptime,None,,,,,,,,
Phase Time-Overcurrent,51C,minresptime,None,,,,,,,,
Phase Time-Overcurrent,51P1,minresptime,None,,,,,,,,
Phase Time-Overcurrent,51P2,minresptime,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,minresptime,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,minresptime,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,minresptime,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,minresptime,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,minresptime,None,,,,,,,,
Default,Reclosing Relay,maxseqcpsno,None,,,,,,,,
Generic SEL351 Relay,Default,loc_name,None,,,,,,,,
Default,MeasU-I,loc_name,None,,,,,,,,
Default,Meas Delta,loc_name,None,,,,,,,,
Default,Meas Neutral I,loc_name,None,,,,,,,,
Default,Measurement Seq,loc_name,None,,,,,,,,
Default,Meas Freq,loc_name,None,,,,,,,,
Default,Reclosing Relay,loc_name,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,loc_name,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,loc_name,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,loc_name,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,loc_name,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,loc_name,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,loc_name,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,loc_name,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,loc_name,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,loc_name,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,loc_name,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,loc_name,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,loc_name,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,loc_name,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,loc_name,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,loc_name,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,loc_name,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,loc_name,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,loc_name,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,loc_name,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,loc_name,None,,,,,,,,
Default,Phase Time-Overcurrent,loc_name,None,,,,,,,,
Phase Time-Overcurrent,51A,loc_name,None,,,,,,,,
Phase Time-Overcurrent,51B,loc_name,None,,,,,,,,
Phase Time-Overcurrent,51C,loc_name,None,,,,,,,,
Phase Time-Overcurrent,51P1,loc_name,None,,,,,,,,
Phase Time-Overcurrent,51P2,loc_name,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,loc_name,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,loc_name,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,loc_name,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,loc_name,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,loc_name,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,loc_name,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,loc_name,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,loc_name,None,,,,,,,,
Default,Sel Dir,loc_name,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,loc_name,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,loc_name,None,,,,,,,,
Default,Close/Reclose Logic,loc_name,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,loc_name,None,,,,,,,,
Default,Torque Control Equations,loc_name,None,,,,,,,,
Default,Close Logic,loc_name,None,,,,,,,,
Default,Sel Dir,k2,None,,,,,,,,
Generic SEL351 Relay,Default,isSubRelay,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,isSubRelay,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,isSubRelay,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,isSubRelay,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,isSubRelay,None,,,,,,,,
Default,Phase Time-Overcurrent,isSubRelay,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,isSubRelay,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,isSubRelay,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,isSubRelay,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,isSubRelay,None,,,,,,,,
Default,Close/Reclose Logic,isSubRelay,None,,,,,,,,
Generic SEL351 Relay,Default,iSchemeStatus,None,,,,,,,,
Default,MeasU-I,iSchemeStatus,None,,,,,,,,
Default,Meas Delta,iSchemeStatus,None,,,,,,,,
Default,Meas Neutral I,iSchemeStatus,None,,,,,,,,
Default,Measurement Seq,iSchemeStatus,None,,,,,,,,
Default,Meas Freq,iSchemeStatus,None,,,,,,,,
Default,Reclosing Relay,iSchemeStatus,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,iSchemeStatus,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,iSchemeStatus,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,iSchemeStatus,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,iSchemeStatus,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,iSchemeStatus,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,iSchemeStatus,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,iSchemeStatus,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,iSchemeStatus,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,iSchemeStatus,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,iSchemeStatus,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,iSchemeStatus,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,iSchemeStatus,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,iSchemeStatus,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,iSchemeStatus,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,iSchemeStatus,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,iSchemeStatus,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,iSchemeStatus,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,iSchemeStatus,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,iSchemeStatus,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,iSchemeStatus,None,,,,,,,,
Default,Phase Time-Overcurrent,iSchemeStatus,None,,,,,,,,
Phase Time-Overcurrent,51A,iSchemeStatus,None,,,,,,,,
Phase Time-Overcurrent,51B,iSchemeStatus,None,,,,,,,,
Phase Time-Overcurrent,51C,iSchemeStatus,None,,,,,,,,
Phase Time-Overcurrent,51P1,iSchemeStatus,None,,,,,,,,
Phase Time-Overcurrent,51P2,iSchemeStatus,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,iSchemeStatus,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,iSchemeStatus,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,iSchemeStatus,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,iSchemeStatus,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,iSchemeStatus,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,iSchemeStatus,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,iSchemeStatus,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,iSchemeStatus,None,,,,,,,,
Default,Sel Dir,iSchemeStatus,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,iSchemeStatus,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,iSchemeStatus,None,,,,,,,,
Default,Close/Reclose Logic,iSchemeStatus,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,iSchemeStatus,None,,,,,,,,
Default,Torque Control Equations,iSchemeStatus,None,,,,,,,,
Default,Close Logic,iSchemeStatus,None,,,,,,,,
Default,MeasU-I,Is,None,,,,,,,,
Default,Meas Delta,Is,None,,,,,,,,
Default,Meas Neutral I,Is,None,,,,,,,,
Default,Measurement Seq,Is,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,Ipsetr,Group 1/Set 1/Phase Instantaneous Overcurrent/,50P1P,use_setting,None,,,,,
Phase Instantaneous Overcurrent,67P2,Ipsetr,Group 1/Set 1/Phase Instantaneous Overcurrent/,50P2P,use_setting,None,,,,,
Phase Instantaneous Overcurrent,67P3,Ipsetr,Group 1/Set 1/Phase Instantaneous Overcurrent/,50P3P,use_setting,None,,,,,
Phase Instantaneous Overcurrent,67P4,Ipsetr,Group 1/Set 1/Phase Instantaneous Overcurrent/,50P4P,use_setting,None,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,Ipsetr,Group 1/Set 1/Neutral Ground Instantaneous Ovecurrent/,50N1P,use_setting,None,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,Ipsetr,Group 1/Set 1/Neutral Ground Instantaneous Ovecurrent/,50N2P,use_setting,None,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,Ipsetr,Group 1/Set 1/Neutral Ground Instantaneous Ovecurrent/,50N3P,use_setting,None,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,Ipsetr,Group 1/Set 1/Neutral Ground Instantaneous Ovecurrent/,50N4P,use_setting,None,,,,,
Residual Ground Instantaneous Overcurren,67G1,Ipsetr,Group 1/Set 1/Residual Ground Instantaneous Ovecurrent/,50G1P,use_setting,None,,,,,
Residual Ground Instantaneous Overcurren,67G2,Ipsetr,Group 1/Set 1/Residual Ground Instantaneous Ovecurrent/,50G2P,use_setting,None,,,,,
Residual Ground Instantaneous Overcurren,67G3,Ipsetr,Group 1/Set 1/Residual Ground Instantaneous Ovecurrent/,50G3P,use_setting,None,,,,,
Residual Ground Instantaneous Overcurren,67G4,Ipsetr,Group 1/Set 1/Residual Ground Instantaneous Ovecurrent/,50G4P,use_setting,None,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,Ipsetr,Group 1/Set 1/Negative-Sequence Instantaneous Ovecurrent/,50Q1P,use_setting,None,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,Ipsetr,Group 1/Set 1/Negative-Sequence Instantaneous Ovecurrent/,50Q2P,use_setting,None,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,Ipsetr,Group 1/Set 1/Negative-Sequence Instantaneous Ovecurrent/,50Q3P,use_setting,None,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,Ipsetr,Group 1/Set 1/Negative-Sequence Instantaneous Ovecurrent/,50Q4P,use_setting,None,,,,,
Phase Time-Overcurrent,51A,Ipsetr,Group 1/Set 1/Phase Time-Ovecurrent/,51AP,use_setting,None,,,,,
Phase Time-Overcurrent,51B,Ipsetr,Group 1/Set 1/Phase Time-Ovecurrent/,51BP,use_setting,None,,,,,
Phase Time-Overcurrent,51C,Ipsetr,Group 1/Set 1/Phase Time-Ovecurrent/,51CP,use_setting,None,,,,,
Phase Time-Overcurrent,51P1,Ipsetr,Group 1/Set 1/Phase Time-Ovecurrent/,51PP,use_setting,None,,,,,
Phase Time-Overcurrent,51P2,Ipsetr,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,Ipsetr,Group 1/Set 1/Neutral Ground Time-Ovecurrent/,51NP,use_setting,None,,,,,
Neutral Ground Time-Overcurrent,51N2,Ipsetr,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,Ipsetr,Group 1/Set 1/Residual Ground Time-Ovecurrent/,51GP,use_setting,None,,,,,
Residual Ground Time-Overcurrent,51G2,Ipsetr,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,Ipsetr,Group 1/Set 1/Negative-Sequence Time-Ovecurrent/,51QP,use_setting,None,,,,,
Phase Instantaneous Overcurrent,67P1,Ipset,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,Ipset,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,Ipset,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,Ipset,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,Ipset,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,Ipset,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,Ipset,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,Ipset,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,Ipset,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,Ipset,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,Ipset,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,Ipset,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,Ipset,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,Ipset,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,Ipset,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,Ipset,None,,,,,,,,
Phase Time-Overcurrent,51A,Ipset,None,,,,,,,,
Phase Time-Overcurrent,51B,Ipset,None,,,,,,,,
Phase Time-Overcurrent,51C,Ipset,None,,,,,,,,
Phase Time-Overcurrent,51P1,Ipset,None,,,,,,,,
Phase Time-Overcurrent,51P2,Ipset,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,Ipset,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,Ipset,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,Ipset,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,Ipset,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,Ipset,None,,,,,,,,
Default,MeasU-I,iphase,None,,,,,,,,
Default,Meas Delta,iphase,None,,,,,,,,
Default,Meas Neutral I,iphase,None,,,,,,,,
Default,Measurement Seq,iphase,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,iout,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,iout,None,,,,,,,,
Default,Torque Control Equations,iout,None,,,,,,,,
Default,Close Logic,iout,None,,,,,,,,
Default,MeasU-I,Inom,None,,,,,,,,
Default,Meas Delta,Inom,None,,,,,,,,
Default,Meas Neutral I,Inom,None,,,,,,,,
Default,Measurement Seq,Inom,None,,,,,,,,
Default,Meas Freq,imeasv,None,,,,,,,,
Default,Reclosing Relay,ilogic,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,idir,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,idir,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,idir,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,idir,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,idir,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,idir,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,idir,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,idir,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,idir,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,idir,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,idir,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,idir,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,idir,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,idir,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,idir,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,idir,None,,,,,,,,
Phase Time-Overcurrent,51A,idir,None,,,,,,,,
Phase Time-Overcurrent,51B,idir,None,,,,,,,,
Phase Time-Overcurrent,51C,idir,None,,,,,,,,
Phase Time-Overcurrent,51P1,idir,None,,,,,,,,
Phase Time-Overcurrent,51P2,idir,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,idir,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,idir,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,idir,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,idir,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,idir,None,,,,,,,,
Generic SEL351 Relay,Default,iComDate,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,iComDate,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,iComDate,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,iComDate,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,iComDate,None,,,,,,,,
Default,Phase Time-Overcurrent,iComDate,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,iComDate,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,iComDate,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,iComDate,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,iComDate,None,,,,,,,,
Default,Close/Reclose Logic,iComDate,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,iacceptblock,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,iacceptblock,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,iacceptblock,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,iacceptblock,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,iacceptblock,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,iacceptblock,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,iacceptblock,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,iacceptblock,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,iacceptblock,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,iacceptblock,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,iacceptblock,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,iacceptblock,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,iacceptblock,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,iacceptblock,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,iacceptblock,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,iacceptblock,None,,,,,,,,
Phase Time-Overcurrent,51A,iacceptblock,None,,,,,,,,
Phase Time-Overcurrent,51B,iacceptblock,None,,,,,,,,
Phase Time-Overcurrent,51C,iacceptblock,None,,,,,,,,
Phase Time-Overcurrent,51P1,iacceptblock,None,,,,,,,,
Phase Time-Overcurrent,51P2,iacceptblock,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,iacceptblock,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,iacceptblock,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,iacceptblock,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,iacceptblock,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,iacceptblock,None,,,,,,,,
Default,Reclosing Relay,hctrip5enable,None,,,,,,,,
Default,Reclosing Relay,hctrip4enable,None,,,,,,,,
Default,Reclosing Relay,hctrip3enable,None,,,,,,,,
Default,Reclosing Relay,hctrip2enable,None,,,,,,,,
Default,Reclosing Relay,hctrip1enable,None,,,,,,,,
Default,Reclosing Relay,hcl4active,None,,,,,,,,
Default,Reclosing Relay,hcl3active,None,,,,,,,,
Default,Reclosing Relay,hcl2active,None,,,,,,,,
Default,Reclosing Relay,hcl1active,None,,,,,,,,
Default,Reclosing Relay,grtripblock,None,,,,,,,,
Default,Reclosing Relay,groundtripprec,None,,,,,,,,
Generic SEL351 Relay,Default,gnrl_modif,None,,,,,,,,
Default,MeasU-I,gnrl_modif,None,,,,,,,,
Default,Meas Delta,gnrl_modif,None,,,,,,,,
Default,Meas Neutral I,gnrl_modif,None,,,,,,,,
Default,Measurement Seq,gnrl_modif,None,,,,,,,,
Default,Meas Freq,gnrl_modif,None,,,,,,,,
Default,Reclosing Relay,gnrl_modif,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,gnrl_modif,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,gnrl_modif,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,gnrl_modif,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,gnrl_modif,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,gnrl_modif,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,gnrl_modif,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,gnrl_modif,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,gnrl_modif,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,gnrl_modif,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,gnrl_modif,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,gnrl_modif,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,gnrl_modif,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,gnrl_modif,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,gnrl_modif,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,gnrl_modif,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,gnrl_modif,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,gnrl_modif,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,gnrl_modif,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,gnrl_modif,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,gnrl_modif,None,,,,,,,,
Default,Phase Time-Overcurrent,gnrl_modif,None,,,,,,,,
Phase Time-Overcurrent,51A,gnrl_modif,None,,,,,,,,
Phase Time-Overcurrent,51B,gnrl_modif,None,,,,,,,,
Phase Time-Overcurrent,51C,gnrl_modif,None,,,,,,,,
Phase Time-Overcurrent,51P1,gnrl_modif,None,,,,,,,,
Phase Time-Overcurrent,51P2,gnrl_modif,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,gnrl_modif,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,gnrl_modif,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,gnrl_modif,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,gnrl_modif,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,gnrl_modif,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,gnrl_modif,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,gnrl_modif,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,gnrl_modif,None,,,,,,,,
Default,Sel Dir,gnrl_modif,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,gnrl_modif,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,gnrl_modif,None,,,,,,,,
Default,Close/Reclose Logic,gnrl_modif,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,gnrl_modif,None,,,,,,,,
Default,Torque Control Equations,gnrl_modif,None,,,,,,,,
Default,Close Logic,gnrl_modif,None,,,,,,,,
Generic SEL351 Relay,Default,gnrl_modby,None,,,,,,,,
Default,MeasU-I,gnrl_modby,None,,,,,,,,
Default,Meas Delta,gnrl_modby,None,,,,,,,,
Default,Meas Neutral I,gnrl_modby,None,,,,,,,,
Default,Measurement Seq,gnrl_modby,None,,,,,,,,
Default,Meas Freq,gnrl_modby,None,,,,,,,,
Default,Reclosing Relay,gnrl_modby,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,gnrl_modby,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,gnrl_modby,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,gnrl_modby,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,gnrl_modby,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,gnrl_modby,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,gnrl_modby,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,gnrl_modby,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,gnrl_modby,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,gnrl_modby,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,gnrl_modby,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,gnrl_modby,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,gnrl_modby,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,gnrl_modby,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,gnrl_modby,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,gnrl_modby,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,gnrl_modby,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,gnrl_modby,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,gnrl_modby,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,gnrl_modby,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,gnrl_modby,None,,,,,,,,
Default,Phase Time-Overcurrent,gnrl_modby,None,,,,,,,,
Phase Time-Overcurrent,51A,gnrl_modby,None,,,,,,,,
Phase Time-Overcurrent,51B,gnrl_modby,None,,,,,,,,
Phase Time-Overcurrent,51C,gnrl_modby,None,,,,,,,,
Phase Time-Overcurrent,51P1,gnrl_modby,None,,,,,,,,
Phase Time-Overcurrent,51P2,gnrl_modby,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,gnrl_modby,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,gnrl_modby,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,gnrl_modby,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,gnrl_modby,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,gnrl_modby,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,gnrl_modby,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,gnrl_modby,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,gnrl_modby,None,,,,,,,,
Default,Sel Dir,gnrl_modby,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,gnrl_modby,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,gnrl_modby,None,,,,,,,,
Default,Close/Reclose Logic,gnrl_modby,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,gnrl_modby,None,,,,,,,,
Default,Torque Control Equations,gnrl_modby,None,,,,,,,,
Default,Close Logic,gnrl_modby,None,,,,,,,,
Generic SEL351 Relay,Default,for_name,None,,,,,,,,
Default,MeasU-I,for_name,None,,,,,,,,
Default,Meas Delta,for_name,None,,,,,,,,
Default,Meas Neutral I,for_name,None,,,,,,,,
Default,Measurement Seq,for_name,None,,,,,,,,
Default,Meas Freq,for_name,None,,,,,,,,
Default,Reclosing Relay,for_name,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,for_name,None,,,,,,,,
