FOLDER,ELEMENT,ATTRIBUTE,,,,
Curve 2,Curve 2,pcharac,Parameters/,Curve 2,use_setting,None
Curve 2,Curve 2,resetdis,None,,,
Curve 2,Curve 2,root_id,None,,,
Curve 2,Curve 2,typ_id,None,,,
Curve 2,Curve 2,udeftmax,None,,,
Curve 2,Curve 2,udeftmin,None,,,
Default,Curve 3,AttributeType,None,,,
Default,Curve 3,actset,None,,,
Default,Curve 3,application,None,,,
Default,Curve 3,appr_modby,None,,,
Default,Curve 3,appr_modif,None,,,
Default,Curve 3,appr_status,None,,,
Default,Curve 3,cDisplayName,None,,,
Default,Curve 3,cUserDefIndex,None,,,
Default,Curve 3,c_category,None,,,
Default,Curve 3,cbranch,None,,,
Default,Curve 3,cbranchid,None,,,
Default,Curve 3,cctprim,None,,,
Default,Curve 3,cctsec,None,,,
Default,Curve 3,ccub,None,,,
Default,Curve 3,charact,None,,,
Default,Curve 3,chr_name,None,,,
Default,Curve 3,ciDist,None,,,
Default,Curve 3,ciDistAll,None,,,
Default,Curve 3,ciDistAllRoot,None,,,
Default,Curve 3,ciDistRoot,None,,,
Default,Curve 3,ciEarthed,None,,,
Default,Curve 3,ciEnergized,None,,,
Default,Curve 3,ciLater,None,,,
Default,Curve 3,ciOutaged,None,,,
Default,Curve 3,cn_bus,None,,,
Default,Curve 3,cn_rembus,None,,,
Default,Curve 3,constr,None,,,
Default,Curve 3,contents,None,,,
Default,Curve 3,cpArea,None,,,
Default,Curve 3,cpBranch,None,,,
Default,Curve 3,cpCt,None,,,
Default,Curve 3,cpFeed,None,,,
Default,Curve 3,cpGrid,None,,,
Default,Curve 3,cpHeadFold,None,,,
Default,Curve 3,cpMeteostat,None,,,
Default,Curve 3,cpOperator,None,,,
Default,Curve 3,cpOwner,None,,,
Default,Curve 3,cpShc,None,,,
Default,Curve 3,cpSite,None,,,
Default,Curve 3,cpSubstat,None,,,
Default,Curve 3,cpSupplySubstation,None,,,
Default,Curve 3,cpSupplyTransformer,None,,,
Default,Curve 3,cpSupplyTrfStation,None,,,
Default,Curve 3,cpVt,None,,,
Default,Curve 3,cpZone,None,,,
Default,Curve 3,ctprim,None,,,
Default,Curve 3,ctsec,None,,,
Default,Curve 3,cvtprim,None,,,
Default,Curve 3,cvtsec,None,,,
Default,Curve 3,dat_src,None,,,
Default,Curve 3,dataExtUnit,None,,,
Default,Curve 3,desc,None,,,
Default,Curve 3,dev_no,None,,,
Default,Curve 3,doc_id,None,,,
Default,Curve 3,efaultmaxi,None,,,
Default,Curve 3,efaultmini,None,,,
Default,Curve 3,fold_id,None,,,
Default,Curve 3,for_name,None,,,
Default,Curve 3,gnrl_modby,None,,,
Default,Curve 3,gnrl_modif,None,,,
Default,Curve 3,iComDate,None,,,
Default,Curve 3,iSchemeStatus,None,,,
Default,Curve 3,isSubRelay,None,,,
Default,Curve 3,loc_name,None,,,
Default,Curve 3,outserv,ON,,,
Default,Curve 3,pOperator,None,,,
Default,Curve 3,pOwner,None,,,
Default,Curve 3,pReference,None,,,
Default,Curve 3,pdiselm,None,,,
Default,Curve 3,pelm,None,,,
Default,Curve 3,phfaultmaxi,None,,,
Default,Curve 3,phfaultmini,None,,,
Default,Curve 3,root_id,None,,,
Default,Curve 3,sernum,None,,,
Default,Curve 3,sw_settingsGroups,None,,,
Default,Curve 3,td_bR,None,,,
Default,Curve 3,td_bRC,None,,,
Default,Curve 3,td_bX,None,,,
Default,Curve 3,td_bXC,None,,,
Default,Curve 3,td_bZ,None,,,
Default,Curve 3,td_bZC,None,,,
Default,Curve 3,td_blim,None,,,
Default,Curve 3,td_bobj,None,,,
Default,Curve 3,td_bphi,None,,,
Default,Curve 3,td_bphiC,None,,,
Default,Curve 3,td_bpos,None,,,
Default,Curve 3,td_btpbk,None,,,
Default,Curve 3,td_btrip,None,,,
Default,Curve 3,td_cnt,None,,,
Default,Curve 3,td_fR,None,,,
Default,Curve 3,td_fRC,None,,,
Default,Curve 3,td_fX,None,,,
Default,Curve 3,td_fXC,None,,,
Default,Curve 3,td_fZ,None,,,
Default,Curve 3,td_fZC,None,,,
Default,Curve 3,td_flim,None,,,
Default,Curve 3,td_fobj,None,,,
Default,Curve 3,td_fphi,None,,,
Default,Curve 3,td_fphiC,None,,,
Default,Curve 3,td_fpos,None,,,
Default,Curve 3,td_ftpbk,None,,,
Default,Curve 3,td_ftrip,None,,,
Default,Curve 3,typ_id,None,,,
Default,Curve 3,vtprim,None,,,
Default,Curve 3,vtsec,None,,,
Default,Curve 3,zratio,None,,,
Curve 3,Curve 3,AttributeType,None,,,
Curve 3,Curve 3,Ipset,None,,,
Curve 3,Curve 3,Ipsetr,None,,,
Curve 3,Curve 3,ModFrame,None,,,
Curve 3,Curve 3,ResetT,None,,,
Curve 3,Curve 3,Tadder,None,,,
Curve 3,Curve 3,Tpset,None,,,
Curve 3,Curve 3,Trelblock,None,,,
Curve 3,Curve 3,Tshift,None,,,
Curve 3,Curve 3,cDisplayName,None,,,
Curve 3,Curve 3,cResetT,None,,,
Curve 3,Curve 3,cTadder,None,,,
Curve 3,Curve 3,cUserDefIndex,None,,,
Curve 3,Curve 3,c_sfansi,None,,,
Curve 3,Curve 3,c_sfiec,None,,,
Curve 3,Curve 3,c_type,None,,,
Curve 3,Curve 3,calcuse,None,,,
Curve 3,Curve 3,charact,None,,,
Curve 3,Curve 3,chr_name,None,,,
Curve 3,Curve 3,ciDist,None,,,
Curve 3,Curve 3,ciDistAll,None,,,
Curve 3,Curve 3,ciDistAllRoot,None,,,
Curve 3,Curve 3,ciDistRoot,None,,,
Curve 3,Curve 3,ciEarthed,None,,,
Curve 3,Curve 3,ciEnergized,None,,,
Curve 3,Curve 3,ciLater,None,,,
Curve 3,Curve 3,ciOutaged,None,,,
Curve 3,Curve 3,cminresptime,None,,,
Curve 3,Curve 3,cpArea,None,,,
Curve 3,Curve 3,cpBranch,None,,,
Curve 3,Curve 3,cpFeed,None,,,
Curve 3,Curve 3,cpGrid,None,,,
Curve 3,Curve 3,cpHeadFold,None,,,
Curve 3,Curve 3,cpMeteostat,None,,,
Curve 3,Curve 3,cpOperator,None,,,
Curve 3,Curve 3,cpOwner,None,,,
Curve 3,Curve 3,cpSite,None,,,
Curve 3,Curve 3,cpSubstat,None,,,
Curve 3,Curve 3,cpSupplySubstation,None,,,
Curve 3,Curve 3,cpSupplyTransformer,None,,,
Curve 3,Curve 3,cpSupplyTrfStation,None,,,
Curve 3,Curve 3,cpZone,None,,,
Curve 3,Curve 3,dat_src,None,,,
Curve 3,Curve 3,dataExtUnit,None,,,
Curve 3,Curve 3,fold_id,None,,,
Curve 3,Curve 3,for_name,None,,,
Curve 3,Curve 3,gnrl_modby,None,,,
Curve 3,Curve 3,gnrl_modif,None,,,
Curve 3,Curve 3,iSchemeStatus,None,,,
Curve 3,Curve 3,iacceptblock,None,,,
Curve 3,Curve 3,idir,None,,,
Curve 3,Curve 3,loc_name,None,,,
Curve 3,Curve 3,minresptime,None,,,
Curve 3,Curve 3,outserv,ON,,,
Curve 3,Curve 3,pcharac,Parameters/,Curve 3,use_setting,None
Curve 3,Curve 3,resetdis,None,,,
Curve 3,Curve 3,root_id,None,,,
Curve 3,Curve 3,typ_id,None,,,
Curve 3,Curve 3,udeftmax,None,,,
Curve 3,Curve 3,udeftmin,None,,,
Default,Curve 4,AttributeType,None,,,
Default,Curve 4,actset,None,,,
Default,Curve 4,application,None,,,
Default,Curve 4,appr_modby,None,,,
Default,Curve 4,appr_modif,None,,,
Default,Curve 4,appr_status,None,,,
Default,Curve 4,cDisplayName,None,,,
Default,Curve 4,cUserDefIndex,None,,,
Default,Curve 4,c_category,None,,,
Default,Curve 4,cbranch,None,,,
Default,Curve 4,cbranchid,None,,,
Default,Curve 4,cctprim,None,,,
Default,Curve 4,cctsec,None,,,
Default,Curve 4,ccub,None,,,
Default,Curve 4,charact,None,,,
Default,Curve 4,chr_name,None,,,
Default,Curve 4,ciDist,None,,,
Default,Curve 4,ciDistAll,None,,,
Default,Curve 4,ciDistAllRoot,None,,,
Default,Curve 4,ciDistRoot,None,,,
Default,Curve 4,ciEarthed,None,,,
Default,Curve 4,ciEnergized,None,,,
Default,Curve 4,ciLater,None,,,
Default,Curve 4,ciOutaged,None,,,
Default,Curve 4,cn_bus,None,,,
Default,Curve 4,cn_rembus,None,,,
Default,Curve 4,constr,None,,,
Default,Curve 4,contents,None,,,
Default,Curve 4,cpArea,None,,,
Default,Curve 4,cpBranch,None,,,
Default,Curve 4,cpCt,None,,,
Default,Curve 4,cpFeed,None,,,
Default,Curve 4,cpGrid,None,,,
Default,Curve 4,cpHeadFold,None,,,
Default,Curve 4,cpMeteostat,None,,,
Default,Curve 4,cpOperator,None,,,
Default,Curve 4,cpOwner,None,,,
Default,Curve 4,cpShc,None,,,
Default,Curve 4,cpSite,None,,,
Default,Curve 4,cpSubstat,None,,,
Default,Curve 4,cpSupplySubstation,None,,,
Default,Curve 4,cpSupplyTransformer,None,,,
Default,Curve 4,cpSupplyTrfStation,None,,,
Default,Curve 4,cpVt,None,,,
Default,Curve 4,cpZone,None,,,
Default,Curve 4,ctprim,None,,,
Default,Curve 4,ctsec,None,,,
Default,Curve 4,cvtprim,None,,,
Default,Curve 4,cvtsec,None,,,
Default,Curve 4,dat_src,None,,,
Default,Curve 4,dataExtUnit,None,,,
Default,Curve 4,desc,None,,,
Default,Curve 4,dev_no,None,,,
Default,Curve 4,doc_id,None,,,
Default,Curve 4,efaultmaxi,None,,,
Default,Curve 4,efaultmini,None,,,
Default,Curve 4,fold_id,None,,,
Default,Curve 4,for_name,None,,,
Default,Curve 4,gnrl_modby,None,,,
Default,Curve 4,gnrl_modif,None,,,
Default,Curve 4,iComDate,None,,,
Default,Curve 4,iSchemeStatus,None,,,
Default,Curve 4,isSubRelay,None,,,
Default,Curve 4,loc_name,None,,,
Default,Curve 4,outserv,ON,,,
Default,Curve 4,pOperator,None,,,
Default,Curve 4,pOwner,None,,,
Default,Curve 4,pReference,None,,,
Default,Curve 4,pdiselm,None,,,
Default,Curve 4,pelm,None,,,
Default,Curve 4,phfaultmaxi,None,,,
Default,Curve 4,phfaultmini,None,,,
Default,Curve 4,root_id,None,,,
Default,Curve 4,sernum,None,,,
Default,Curve 4,sw_settingsGroups,None,,,
Default,Curve 4,td_bR,None,,,
Default,Curve 4,td_bRC,None,,,
Default,Curve 4,td_bX,None,,,
Default,Curve 4,td_bXC,None,,,
Default,Curve 4,td_bZ,None,,,
Default,Curve 4,td_bZC,None,,,
Default,Curve 4,td_blim,None,,,
Default,Curve 4,td_bobj,None,,,
Default,Curve 4,td_bphi,None,,,
Default,Curve 4,td_bphiC,None,,,
Default,Curve 4,td_bpos,None,,,
Default,Curve 4,td_btpbk,None,,,
Default,Curve 4,td_btrip,None,,,
Default,Curve 4,td_cnt,None,,,
Default,Curve 4,td_fR,None,,,
Default,Curve 4,td_fRC,None,,,
Default,Curve 4,td_fX,None,,,
Default,Curve 4,td_fXC,None,,,
Default,Curve 4,td_fZ,None,,,
Default,Curve 4,td_fZC,None,,,
Default,Curve 4,td_flim,None,,,
Default,Curve 4,td_fobj,None,,,
Default,Curve 4,td_fphi,None,,,
Default,Curve 4,td_fphiC,None,,,
Default,Curve 4,td_fpos,None,,,
Default,Curve 4,td_ftpbk,None,,,
Default,Curve 4,td_ftrip,None,,,
Default,Curve 4,typ_id,None,,,
Default,Curve 4,vtprim,None,,,
Default,Curve 4,vtsec,None,,,
Default,Curve 4,zratio,None,,,
Curve 4,Curve 4,AttributeType,None,,,
Curve 4,Curve 4,Ipset,None,,,
Curve 4,Curve 4,Ipsetr,None,,,
Curve 4,Curve 4,ModFrame,None,,,
Curve 4,Curve 4,ResetT,None,,,
Curve 4,Curve 4,Tadder,None,,,
Curve 4,Curve 4,Tpset,None,,,
Curve 4,Curve 4,Trelblock,None,,,
Curve 4,Curve 4,Tshift,None,,,
Curve 4,Curve 4,cDisplayName,None,,,
Curve 4,Curve 4,cResetT,None,,,
Curve 4,Curve 4,cTadder,None,,,
Curve 4,Curve 4,cUserDefIndex,None,,,
Curve 4,Curve 4,c_sfansi,None,,,
Curve 4,Curve 4,c_sfiec,None,,,
Curve 4,Curve 4,c_type,None,,,
Curve 4,Curve 4,calcuse,None,,,
Curve 4,Curve 4,charact,None,,,
Curve 4,Curve 4,chr_name,None,,,
Curve 4,Curve 4,ciDist,None,,,
Curve 4,Curve 4,ciDistAll,None,,,
Curve 4,Curve 4,ciDistAllRoot,None,,,
Curve 4,Curve 4,ciDistRoot,None,,,
Curve 4,Curve 4,ciEarthed,None,,,
Curve 4,Curve 4,ciEnergized,None,,,
Curve 4,Curve 4,ciLater,None,,,
Curve 4,Curve 4,ciOutaged,None,,,
Curve 4,Curve 4,cminresptime,None,,,
Curve 4,Curve 4,cpArea,None,,,
Curve 4,Curve 4,cpBranch,None,,,
Curve 4,Curve 4,cpFeed,None,,,
Curve 4,Curve 4,cpGrid,None,,,
Curve 4,Curve 4,cpHeadFold,None,,,
Curve 4,Curve 4,cpMeteostat,None,,,
Curve 4,Curve 4,cpOperator,None,,,
Curve 4,Curve 4,cpOwner,None,,,
Curve 4,Curve 4,cpSite,None,,,
Curve 4,Curve 4,cpSubstat,None,,,
Curve 4,Curve 4,cpSupplySubstation,None,,,
Curve 4,Curve 4,cpSupplyTransformer,None,,,
Curve 4,Curve 4,cpSupplyTrfStation,None,,,
Curve 4,Curve 4,cpZone,None,,,
Curve 4,Curve 4,dat_src,None,,,
Curve 4,Curve 4,dataExtUnit,None,,,
Curve 4,Curve 4,fold_id,None,,,
Curve 4,Curve 4,for_name,None,,,
Curve 4,Curve 4,gnrl_modby,None,,,
Curve 4,Curve 4,gnrl_modif,None,,,
Curve 4,Curve 4,iSchemeStatus,None,,,
Curve 4,Curve 4,iacceptblock,None,,,
Curve 4,Curve 4,idir,None,,,
Curve 4,Curve 4,loc_name,None,,,
Curve 4,Curve 4,minresptime,None,,,
Curve 4,Curve 4,outserv,ON,,,
Curve 4,Curve 4,pcharac,Parameters/,Curve 4,use_setting,None
Curve 4,Curve 4,resetdis,None,,,
Curve 4,Curve 4,root_id,None,,,
Curve 4,Curve 4,typ_id,None,,,
Curve 4,Curve 4,udeftmax,None,,,
Curve 4,Curve 4,udeftmin,None,,,
Default,Measurement,AttributeType,None,,,
Default,Measurement,Inom,None,,,
Default,Measurement,Is,None,,,
Default,Measurement,Unom,None,,,
Default,Measurement,cDisplayName,None,,,
Default,Measurement,cUserDefIndex,None,,,
Default,Measurement,charact,None,,,
Default,Measurement,chr_name,None,,,
Default,Measurement,ciDist,None,,,
Default,Measurement,ciDistAll,None,,,
Default,Measurement,ciDistAllRoot,None,,,
Default,Measurement,ciDistRoot,None,,,
Default,Measurement,ciEarthed,None,,,
Default,Measurement,ciEnergized,None,,,
Default,Measurement,ciLater,None,,,
Default,Measurement,ciOutaged,None,,,
Default,Measurement,cpArea,None,,,
Default,Measurement,cpBranch,None,,,
Default,Measurement,cpFeed,None,,,
Default,Measurement,cpGrid,None,,,
Default,Measurement,cpHeadFold,None,,,
Default,Measurement,cpMeteostat,None,,,
Default,Measurement,cpOperator,None,,,
Default,Measurement,cpOwner,None,,,
Default,Measurement,cpSite,None,,,
Default,Measurement,cpSubstat,None,,,
Default,Measurement,cpSupplySubstation,None,,,
Default,Measurement,cpSupplyTransformer,None,,,
Default,Measurement,cpSupplyTrfStation,None,,,
Default,Measurement,cpZone,None,,,
Default,Measurement,dat_src,None,,,
Default,Measurement,dataExtUnit,None,,,
Default,Measurement,fold_id,None,,,
Default,Measurement,for_name,None,,,
Default,Measurement,gnrl_modby,None,,,
Default,Measurement,gnrl_modif,None,,,
Default,Measurement,iSchemeStatus,None,,,
Default,Measurement,iphase,None,,,
Default,Measurement,loc_name,None,,,
Default,Measurement,outserv,ON,,,
Default,Measurement,root_id,None,,,
Default,Measurement,typ_id,None,,,
Default,0 Current Detector,AttributeType,None,,,
Default,0 Current Detector,Ipset,None,,,
Default,0 Current Detector,Ipsetr,None,,,
Default,0 Current Detector,Trelblock,None,,,
Default,0 Current Detector,Tset,None,,,
Default,0 Current Detector,cDisplayName,None,,,
Default,0 Current Detector,cTset,None,,,
Default,0 Current Detector,cUserDefIndex,None,,,
Default,0 Current Detector,c_sfansi,None,,,
Default,0 Current Detector,c_sfiec,None,,,
Default,0 Current Detector,c_type,None,,,
Default,0 Current Detector,calcuse,None,,,
Default,0 Current Detector,charact,None,,,
Default,0 Current Detector,chr_name,None,,,
Default,0 Current Detector,ciDist,None,,,
Default,0 Current Detector,ciDistAll,None,,,
Default,0 Current Detector,ciDistAllRoot,None,,,
Default,0 Current Detector,ciDistRoot,None,,,
Default,0 Current Detector,ciEarthed,None,,,
Default,0 Current Detector,ciEnergized,None,,,
Default,0 Current Detector,ciLater,None,,,
Default,0 Current Detector,ciOutaged,None,,,
Default,0 Current Detector,cpArea,None,,,
Default,0 Current Detector,cpBranch,None,,,
Default,0 Current Detector,cpFeed,None,,,
Default,0 Current Detector,cpGrid,None,,,
Default,0 Current Detector,cpHeadFold,None,,,
Default,0 Current Detector,cpMeteostat,None,,,
Default,0 Current Detector,cpOperator,None,,,
Default,0 Current Detector,cpOwner,None,,,
Default,0 Current Detector,cpSite,None,,,
Default,0 Current Detector,cpSubstat,None,,,
Default,0 Current Detector,cpSupplySubstation,None,,,
Default,0 Current Detector,cpSupplyTransformer,None,,,
Default,0 Current Detector,cpSupplyTrfStation,None,,,
Default,0 Current Detector,cpZone,None,,,
Default,0 Current Detector,cptotime,None,,,
Default,0 Current Detector,dat_src,None,,,
Default,0 Current Detector,dataExtUnit,None,,,
Default,0 Current Detector,fold_id,None,,,
Default,0 Current Detector,for_name,None,,,
Default,0 Current Detector,gnrl_modby,None,,,
Default,0 Current Detector,gnrl_modif,None,,,
Default,0 Current Detector,iSchemeStatus,None,,,
Default,0 Current Detector,iacceptblock,None,,,
Default,0 Current Detector,idir,None,,,
Default,0 Current Detector,loc_name,None,,,
Default,0 Current Detector,outserv,ON,,,
Default,0 Current Detector,root_id,None,,,
Default,0 Current Detector,typ_id,None,,,
