FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,Diff RMS Measure 87T,cpFeed,None,,,,,,,
default,Diff RMS Measure 87T,cpGrid,None,,,,,,,
default,Diff RMS Measure 87T,cpHeadFold,None,,,,,,,
default,Diff RMS Measure 87T,cpMeteostat,None,,,,,,,
default,Diff RMS Measure 87T,cpOperator,None,,,,,,,
default,Diff RMS Measure 87T,cpOwner,None,,,,,,,
default,Diff RMS Measure 87T,cpSite,None,,,,,,,
default,Diff RMS Measure 87T,cpSubstat,None,,,,,,,
default,Diff RMS Measure 87T,cpSupplySubstation,None,,,,,,,
default,Diff RMS Measure 87T,cpSupplyTransformer,None,,,,,,,
default,Diff RMS Measure 87T,cpSupplyTrfStation,None,,,,,,,
default,Diff RMS Measure 87T,cpZone,None,,,,,,,
default,Diff RMS Measure 87T,dat_src,None,,,,,,,
default,Diff RMS Measure 87T,dataExtUnit,None,,,,,,,
default,Diff RMS Measure 87T,fold_id,None,,,,,,,
default,Diff RMS Measure 87T,for_name,None,,,,,,,
default,Diff RMS Measure 87T,gnrl_modby,None,,,,,,,
default,Diff RMS Measure 87T,gnrl_modif,None,,,,,,,
default,Diff RMS Measure 87T,iSchemeStatus,None,,,,,,,
default,Diff RMS Measure 87T,iphase,None,,,,,,,
default,Diff RMS Measure 87T,loc_name,None,,,,,,,
default,Diff RMS Measure 87T,outserv,ON,,,,,,,
default,Diff RMS Measure 87T,root_id,None,,,,,,,
default,Diff RMS Measure 87T,typ_id,None,,,,,,,
default,Meas Neutral I (REF),AttributeType,None,,,,,,,
default,Meas Neutral I (REF),Inom,None,,,,,,,
default,Meas Neutral I (REF),Is,None,,,,,,,
default,Meas Neutral I (REF),Unom,None,,,,,,,
default,Meas Neutral I (REF),cDisplayName,None,,,,,,,
default,Meas Neutral I (REF),cUserDefIndex,None,,,,,,,
default,Meas Neutral I (REF),charact,None,,,,,,,
default,Meas Neutral I (REF),chr_name,None,,,,,,,
default,Meas Neutral I (REF),ciDist,None,,,,,,,
default,Meas Neutral I (REF),ciDistAll,None,,,,,,,
default,Meas Neutral I (REF),ciDistAllRoot,None,,,,,,,
default,Meas Neutral I (REF),ciDistRoot,None,,,,,,,
default,Meas Neutral I (REF),ciEarthed,None,,,,,,,
default,Meas Neutral I (REF),ciEnergized,None,,,,,,,
default,Meas Neutral I (REF),ciLater,None,,,,,,,
default,Meas Neutral I (REF),ciOutaged,None,,,,,,,
default,Meas Neutral I (REF),cpArea,None,,,,,,,
default,Meas Neutral I (REF),cpBranch,None,,,,,,,
default,Meas Neutral I (REF),cpFeed,None,,,,,,,
default,Meas Neutral I (REF),cpGrid,None,,,,,,,
default,Meas Neutral I (REF),cpHeadFold,None,,,,,,,
default,Meas Neutral I (REF),cpMeteostat,None,,,,,,,
default,Meas Neutral I (REF),cpOperator,None,,,,,,,
default,Meas Neutral I (REF),cpOwner,None,,,,,,,
default,Meas Neutral I (REF),cpSite,None,,,,,,,
default,Meas Neutral I (REF),cpSubstat,None,,,,,,,
default,Meas Neutral I (REF),cpSupplySubstation,None,,,,,,,
default,Meas Neutral I (REF),cpSupplyTransformer,None,,,,,,,
default,Meas Neutral I (REF),cpSupplyTrfStation,None,,,,,,,
default,Meas Neutral I (REF),cpZone,None,,,,,,,
default,Meas Neutral I (REF),dat_src,None,,,,,,,
default,Meas Neutral I (REF),dataExtUnit,None,,,,,,,
default,Meas Neutral I (REF),fold_id,None,,,,,,,
default,Meas Neutral I (REF),for_name,None,,,,,,,
default,Meas Neutral I (REF),gnrl_modby,None,,,,,,,
default,Meas Neutral I (REF),gnrl_modif,None,,,,,,,
default,Meas Neutral I (REF),iSchemeStatus,None,,,,,,,
default,Meas Neutral I (REF),iphase,None,,,,,,,
default,Meas Neutral I (REF),loc_name,None,,,,,,,
default,Meas Neutral I (REF),outserv,ON,,,,,,,
default,Meas Neutral I (REF),root_id,None,,,,,,,
default,Meas Neutral I (REF),typ_id,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),AttributeType,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),Inom,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),Is,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),Unom,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cDisplayName,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cUserDefIndex,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),charact,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),chr_name,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciDist,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciDistAll,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciDistAllRoot,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciDistRoot,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciEarthed,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciEnergized,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciLater,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),ciOutaged,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpArea,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpBranch,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpFeed,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpGrid,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpHeadFold,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpMeteostat,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpOperator,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpOwner,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpSite,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpSubstat,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpSupplySubstation,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpSupplyTransformer,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpSupplyTrfStation,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),cpZone,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),dat_src,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),dataExtUnit,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),fold_id,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),for_name,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),gnrl_modby,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),gnrl_modif,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),iSchemeStatus,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),iphase,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),loc_name,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),outserv,ON,,,,,,,
default,Meas Neutral I (REF 2nd harm),root_id,None,,,,,,,
default,Meas Neutral I (REF 2nd harm),typ_id,None,,,,,,,
default,51P-1(1),AttributeType,None,,,,,,,
default,51P-1(1),Ipset,Application Configuration/Settings/Current protection/PHLPTOC1: 1/3I>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,51P-1(1),Ipsetr,None,,,,,,,
default,51P-1(1),ModFrame,Application Configuration/Settings/Current protection/PHLPTOC1: 1/3I>(1)/,Operation,use_setting,None,,,,
default,51P-1(1),ResetT,None,,,,,,,
default,51P-1(1),Tadder,None,,,,,,,
default,51P-1(1),Tpset,Application Configuration/Settings/Current protection/PHLPTOC1: 1/3I>(1)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,51P-1(1),Trelblock,None,,,,,,,
default,51P-1(1),Tshift,None,,,,,,,
default,51P-1(1),cDisplayName,None,,,,,,,
default,51P-1(1),cResetT,None,,,,,,,
default,51P-1(1),cTadder,None,,,,,,,
default,51P-1(1),cUserDefIndex,None,,,,,,,
default,51P-1(1),c_sfansi,None,,,,,,,
default,51P-1(1),c_sfiec,None,,,,,,,
default,51P-1(1),c_type,None,,,,,,,
default,51P-1(1),calcuse,None,,,,,,,
default,51P-1(1),charact,None,,,,,,,
default,51P-1(1),chr_name,None,,,,,,,
default,51P-1(1),ciDist,None,,,,,,,
default,51P-1(1),ciDistAll,None,,,,,,,
default,51P-1(1),ciDistAllRoot,None,,,,,,,
default,51P-1(1),ciDistRoot,None,,,,,,,
default,51P-1(1),ciEarthed,None,,,,,,,
default,51P-1(1),ciEnergized,None,,,,,,,
default,51P-1(1),ciLater,None,,,,,,,
default,51P-1(1),ciOutaged,None,,,,,,,
default,51P-1(1),cminresptime,None,,,,,,,
default,51P-1(1),cpArea,None,,,,,,,
default,51P-1(1),cpBranch,None,,,,,,,
default,51P-1(1),cpFeed,None,,,,,,,
default,51P-1(1),cpGrid,None,,,,,,,
default,51P-1(1),cpHeadFold,None,,,,,,,
default,51P-1(1),cpMeteostat,None,,,,,,,
default,51P-1(1),cpOperator,None,,,,,,,
default,51P-1(1),cpOwner,None,,,,,,,
default,51P-1(1),cpSite,None,,,,,,,
default,51P-1(1),cpSubstat,None,,,,,,,
default,51P-1(1),cpSupplySubstation,None,,,,,,,
default,51P-1(1),cpSupplyTransformer,None,,,,,,,
default,51P-1(1),cpSupplyTrfStation,None,,,,,,,
default,51P-1(1),cpZone,None,,,,,,,
default,51P-1(1),dat_src,None,,,,,,,
default,51P-1(1),dataExtUnit,None,,,,,,,
default,51P-1(1),fold_id,None,,,,,,,
default,51P-1(1),for_name,None,,,,,,,
default,51P-1(1),gnrl_modby,None,,,,,,,
default,51P-1(1),gnrl_modif,None,,,,,,,
default,51P-1(1),iSchemeStatus,None,,,,,,,
default,51P-1(1),iacceptblock,None,,,,,,,
default,51P-1(1),idir,None,,,,,,,
default,51P-1(1),loc_name,None,,,,,,,
default,51P-1(1),minresptime,None,,,,,,,
default,51P-1(1),outserv,Application Configuration/Settings/Current protection/PHLPTOC1: 1/3I>(1)/,Operation,use_setting,Off,,,,
default,51P-1(1),pcharac,Application Configuration/Settings/Current protection/PHLPTOC1: 1/3I>(1)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,51P-1(1),resetdis,None,,,,,,,
default,51P-1(1),root_id,None,,,,,,,
default,51P-1(1),typ_id,None,,,,,,,
default,51P-1(1),udeftmax,None,,,,,,,
default,51P-1(1),udeftmin,None,,,,,,,
default,51P-1(2),AttributeType,None,,,,,,,
default,51P-1(2),Ipset,None,,,,,,,
default,51P-1(2),Ipsetr,None,,,,,,,
default,51P-1(2),ModFrame,None,,,,,,,
default,51P-1(2),ResetT,None,,,,,,,
default,51P-1(2),Tadder,None,,,,,,,
default,51P-1(2),Tpset,None,,,,,,,
default,51P-1(2),Trelblock,None,,,,,,,
default,51P-1(2),Tshift,None,,,,,,,
default,51P-1(2),cDisplayName,None,,,,,,,
default,51P-1(2),cResetT,None,,,,,,,
default,51P-1(2),cTadder,None,,,,,,,
default,51P-1(2),cUserDefIndex,None,,,,,,,
default,51P-1(2),c_sfansi,None,,,,,,,
default,51P-1(2),c_sfiec,None,,,,,,,
default,51P-1(2),c_type,None,,,,,,,
default,51P-1(2),calcuse,None,,,,,,,
default,51P-1(2),charact,None,,,,,,,
default,51P-1(2),chr_name,None,,,,,,,
default,51P-1(2),ciDist,None,,,,,,,
default,51P-1(2),ciDistAll,None,,,,,,,
default,51P-1(2),ciDistAllRoot,None,,,,,,,
default,51P-1(2),ciDistRoot,None,,,,,,,
default,51P-1(2),ciEarthed,None,,,,,,,
default,51P-1(2),ciEnergized,None,,,,,,,
default,51P-1(2),ciLater,None,,,,,,,
default,51P-1(2),ciOutaged,None,,,,,,,
default,51P-1(2),cminresptime,None,,,,,,,
default,51P-1(2),cpArea,None,,,,,,,
default,51P-1(2),cpBranch,None,,,,,,,
default,51P-1(2),cpFeed,None,,,,,,,
default,51P-1(2),cpGrid,None,,,,,,,
default,51P-1(2),cpHeadFold,None,,,,,,,
default,51P-1(2),cpMeteostat,None,,,,,,,
default,51P-1(2),cpOperator,None,,,,,,,
default,51P-1(2),cpOwner,None,,,,,,,
default,51P-1(2),cpSite,None,,,,,,,
default,51P-1(2),cpSubstat,None,,,,,,,
default,51P-1(2),cpSupplySubstation,None,,,,,,,
default,51P-1(2),cpSupplyTransformer,None,,,,,,,
default,51P-1(2),cpSupplyTrfStation,None,,,,,,,
default,51P-1(2),cpZone,None,,,,,,,
default,51P-1(2),dat_src,None,,,,,,,
default,51P-1(2),dataExtUnit,None,,,,,,,
default,51P-1(2),fold_id,None,,,,,,,
default,51P-1(2),for_name,None,,,,,,,
default,51P-1(2),gnrl_modby,None,,,,,,,
default,51P-1(2),gnrl_modif,None,,,,,,,
default,51P-1(2),iSchemeStatus,None,,,,,,,
default,51P-1(2),iacceptblock,None,,,,,,,
default,51P-1(2),idir,None,,,,,,,
default,51P-1(2),loc_name,None,,,,,,,
default,51P-1(2),minresptime,None,,,,,,,
default,51P-1(2),outserv,OFF,,,,,,,
default,51P-1(2),pcharac,None,,,,,,,
default,51P-1(2),resetdis,None,,,,,,,
default,51P-1(2),root_id,None,,,,,,,
default,51P-1(2),typ_id,None,,,,,,,
default,51P-1(2),udeftmax,None,,,,,,,
default,51P-1(2),udeftmin,None,,,,,,,
default,51P-2(1),AttributeType,None,,,,,,,
default,51P-2(1),Ipset,Application Configuration/Settings/Current protection/PHHPTOC1: 1/3I>>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,51P-2(1),Ipsetr,None,,,,,,,
default,51P-2(1),ModFrame,Application Configuration/Settings/Current protection/PHHPTOC1: 1/3I>>(1)/,Operation,use_setting,None,,,,
default,51P-2(1),ResetT,None,,,,,,,
default,51P-2(1),Tadder,None,,,,,,,
default,51P-2(1),Tpset,Application Configuration/Settings/Current protection/PHHPTOC1: 1/3I>>(1)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,51P-2(1),Trelblock,None,,,,,,,
default,51P-2(1),Tshift,None,,,,,,,
default,51P-2(1),cDisplayName,None,,,,,,,
default,51P-2(1),cResetT,None,,,,,,,
default,51P-2(1),cTadder,None,,,,,,,
default,51P-2(1),cUserDefIndex,None,,,,,,,
default,51P-2(1),c_sfansi,None,,,,,,,
default,51P-2(1),c_sfiec,None,,,,,,,
default,51P-2(1),c_type,None,,,,,,,
default,51P-2(1),calcuse,None,,,,,,,
default,51P-2(1),charact,None,,,,,,,
default,51P-2(1),chr_name,None,,,,,,,
default,51P-2(1),ciDist,None,,,,,,,
default,51P-2(1),ciDistAll,None,,,,,,,
default,51P-2(1),ciDistAllRoot,None,,,,,,,
default,51P-2(1),ciDistRoot,None,,,,,,,
default,51P-2(1),ciEarthed,None,,,,,,,
default,51P-2(1),ciEnergized,None,,,,,,,
default,51P-2(1),ciLater,None,,,,,,,
default,51P-2(1),ciOutaged,None,,,,,,,
default,51P-2(1),cminresptime,None,,,,,,,
default,51P-2(1),cpArea,None,,,,,,,
default,51P-2(1),cpBranch,None,,,,,,,
default,51P-2(1),cpFeed,None,,,,,,,
default,51P-2(1),cpGrid,None,,,,,,,
default,51P-2(1),cpHeadFold,None,,,,,,,
default,51P-2(1),cpMeteostat,None,,,,,,,
default,51P-2(1),cpOperator,None,,,,,,,
default,51P-2(1),cpOwner,None,,,,,,,
default,51P-2(1),cpSite,None,,,,,,,
default,51P-2(1),cpSubstat,None,,,,,,,
default,51P-2(1),cpSupplySubstation,None,,,,,,,
default,51P-2(1),cpSupplyTransformer,None,,,,,,,
default,51P-2(1),cpSupplyTrfStation,None,,,,,,,
default,51P-2(1),cpZone,None,,,,,,,
default,51P-2(1),dat_src,None,,,,,,,
default,51P-2(1),dataExtUnit,None,,,,,,,
default,51P-2(1),fold_id,None,,,,,,,
default,51P-2(1),for_name,None,,,,,,,
default,51P-2(1),gnrl_modby,None,,,,,,,
default,51P-2(1),gnrl_modif,None,,,,,,,
default,51P-2(1),iSchemeStatus,None,,,,,,,
default,51P-2(1),iacceptblock,None,,,,,,,
default,51P-2(1),idir,None,,,,,,,
default,51P-2(1),loc_name,None,,,,,,,
default,51P-2(1),minresptime,None,,,,,,,
default,51P-2(1),outserv,Application Configuration/Settings/Current protection/PHHPTOC1: 1/3I>>(1)/,Operation,use_setting,Off,,,,
default,51P-2(1),pcharac,Application Configuration/Settings/Current protection/PHHPTOC1: 1/3I>>(1)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,51P-2(1),resetdis,None,,,,,,,
default,51P-2(1),root_id,None,,,,,,,
default,51P-2(1),typ_id,None,,,,,,,
default,51P-2(1),udeftmax,None,,,,,,,
default,51P-2(1),udeftmin,None,,,,,,,
default,51P-2(2),AttributeType,None,,,,,,,
default,51P-2(2),Ipset,Application Configuration/Settings/Current protection/PHHPTOC2: 2/3I>>(2)/Setting Group 1/,Start value,use_setting,None,,,,
default,51P-2(2),Ipsetr,None,,,,,,,
default,51P-2(2),ModFrame,Application Configuration/Settings/Current protection/PHHPTOC2: 2/3I>>(2)/,Operation,use_setting,None,,,,
default,51P-2(2),ResetT,None,,,,,,,
default,51P-2(2),Tadder,None,,,,,,,
default,51P-2(2),Tpset,Application Configuration/Settings/Current protection/PHHPTOC2: 2/3I>>(2)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,51P-2(2),Trelblock,None,,,,,,,
default,51P-2(2),Tshift,None,,,,,,,
default,51P-2(2),cDisplayName,None,,,,,,,
default,51P-2(2),cResetT,None,,,,,,,
default,51P-2(2),cTadder,None,,,,,,,
default,51P-2(2),cUserDefIndex,None,,,,,,,
default,51P-2(2),c_sfansi,None,,,,,,,
default,51P-2(2),c_sfiec,None,,,,,,,
default,51P-2(2),c_type,None,,,,,,,
default,51P-2(2),calcuse,None,,,,,,,
default,51P-2(2),charact,None,,,,,,,
default,51P-2(2),chr_name,None,,,,,,,
default,51P-2(2),ciDist,None,,,,,,,
default,51P-2(2),ciDistAll,None,,,,,,,
default,51P-2(2),ciDistAllRoot,None,,,,,,,
default,51P-2(2),ciDistRoot,None,,,,,,,
default,51P-2(2),ciEarthed,None,,,,,,,
default,51P-2(2),ciEnergized,None,,,,,,,
default,51P-2(2),ciLater,None,,,,,,,
default,51P-2(2),ciOutaged,None,,,,,,,
default,51P-2(2),cminresptime,None,,,,,,,
default,51P-2(2),cpArea,None,,,,,,,
default,51P-2(2),cpBranch,None,,,,,,,
default,51P-2(2),cpFeed,None,,,,,,,
default,51P-2(2),cpGrid,None,,,,,,,
default,51P-2(2),cpHeadFold,None,,,,,,,
default,51P-2(2),cpMeteostat,None,,,,,,,
default,51P-2(2),cpOperator,None,,,,,,,
default,51P-2(2),cpOwner,None,,,,,,,
default,51P-2(2),cpSite,None,,,,,,,
default,51P-2(2),cpSubstat,None,,,,,,,
default,51P-2(2),cpSupplySubstation,None,,,,,,,
default,51P-2(2),cpSupplyTransformer,None,,,,,,,
default,51P-2(2),cpSupplyTrfStation,None,,,,,,,
default,51P-2(2),cpZone,None,,,,,,,
default,51P-2(2),dat_src,None,,,,,,,
default,51P-2(2),dataExtUnit,None,,,,,,,
default,51P-2(2),fold_id,None,,,,,,,
default,51P-2(2),for_name,None,,,,,,,
default,51P-2(2),gnrl_modby,None,,,,,,,
default,51P-2(2),gnrl_modif,None,,,,,,,
default,51P-2(2),iSchemeStatus,None,,,,,,,
default,51P-2(2),iacceptblock,None,,,,,,,
default,51P-2(2),idir,None,,,,,,,
default,51P-2(2),loc_name,None,,,,,,,
default,51P-2(2),minresptime,None,,,,,,,
default,51P-2(2),outserv,Application Configuration/Settings/Current protection/PHHPTOC2: 2/3I>>(2)/,Operation,use_setting,Off,,,,
default,51P-2(2),pcharac,Application Configuration/Settings/Current protection/PHHPTOC2: 2/3I>>(2)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,51P-2(2),resetdis,None,,,,,,,
default,51P-2(2),root_id,None,,,,,,,
default,51P-2(2),typ_id,None,,,,,,,
default,51P-2(2),udeftmax,None,,,,,,,
default,51P-2(2),udeftmin,None,,,,,,,
default,50P/51P(1),AttributeType,None,,,,,,,
default,50P/51P(1),Ipset,Application Configuration/Settings/Current protection/PHIPTOC1: 1/3I>>>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,50P/51P(1),Ipsetr,None,,,,,,,
default,50P/51P(1),Trelblock,None,,,,,,,
default,50P/51P(1),Tset,Application Configuration/Settings/Current protection/PHIPTOC1: 1/3I>>>(1)/Setting Group 1/,Operate delay time,use_setting,None,,,,
default,50P/51P(1),cDisplayName,None,,,,,,,
default,50P/51P(1),cTset,None,,,,,,,
default,50P/51P(1),cUserDefIndex,None,,,,,,,
default,50P/51P(1),c_sfansi,None,,,,,,,
default,50P/51P(1),c_sfiec,None,,,,,,,
default,50P/51P(1),c_type,None,,,,,,,
default,50P/51P(1),calcuse,None,,,,,,,
default,50P/51P(1),charact,None,,,,,,,
default,50P/51P(1),chr_name,None,,,,,,,
default,50P/51P(1),ciDist,None,,,,,,,
default,50P/51P(1),ciDistAll,None,,,,,,,
default,50P/51P(1),ciDistAllRoot,None,,,,,,,
default,50P/51P(1),ciDistRoot,None,,,,,,,
default,50P/51P(1),ciEarthed,None,,,,,,,
default,50P/51P(1),ciEnergized,None,,,,,,,
default,50P/51P(1),ciLater,None,,,,,,,
default,50P/51P(1),ciOutaged,None,,,,,,,
default,50P/51P(1),cpArea,None,,,,,,,
default,50P/51P(1),cpBranch,None,,,,,,,
default,50P/51P(1),cpFeed,None,,,,,,,
default,50P/51P(1),cpGrid,None,,,,,,,
default,50P/51P(1),cpHeadFold,None,,,,,,,
default,50P/51P(1),cpMeteostat,None,,,,,,,
default,50P/51P(1),cpOperator,None,,,,,,,
default,50P/51P(1),cpOwner,None,,,,,,,
default,50P/51P(1),cpSite,None,,,,,,,
default,50P/51P(1),cpSubstat,None,,,,,,,
default,50P/51P(1),cpSupplySubstation,None,,,,,,,
default,50P/51P(1),cpSupplyTransformer,None,,,,,,,
default,50P/51P(1),cpSupplyTrfStation,None,,,,,,,
default,50P/51P(1),cpZone,None,,,,,,,
default,50P/51P(1),cptotime,None,,,,,,,
default,50P/51P(1),dat_src,None,,,,,,,
default,50P/51P(1),dataExtUnit,None,,,,,,,
default,50P/51P(1),fold_id,None,,,,,,,
default,50P/51P(1),for_name,None,,,,,,,
default,50P/51P(1),gnrl_modby,None,,,,,,,
default,50P/51P(1),gnrl_modif,None,,,,,,,
default,50P/51P(1),iSchemeStatus,None,,,,,,,
default,50P/51P(1),iacceptblock,None,,,,,,,
default,50P/51P(1),idir,None,,,,,,,
default,50P/51P(1),loc_name,None,,,,,,,
default,50P/51P(1),outserv,Application Configuration/Settings/Current protection/PHIPTOC1: 1/3I>>>(1)/,Operation,use_setting,Off,,,,
default,50P/51P(1),root_id,None,,,,,,,
default,50P/51P(1),typ_id,None,,,,,,,
default,50P/51P(2),AttributeType,None,,,,,,,
default,50P/51P(2),Ipset,None,,,,,,,
default,50P/51P(2),Ipsetr,None,,,,,,,
default,50P/51P(2),Trelblock,None,,,,,,,
default,50P/51P(2),Tset,None,,,,,,,
default,50P/51P(2),cDisplayName,None,,,,,,,
default,50P/51P(2),cTset,None,,,,,,,
default,50P/51P(2),cUserDefIndex,None,,,,,,,
default,50P/51P(2),c_sfansi,None,,,,,,,
default,50P/51P(2),c_sfiec,None,,,,,,,
default,50P/51P(2),c_type,None,,,,,,,
default,50P/51P(2),calcuse,None,,,,,,,
default,50P/51P(2),charact,None,,,,,,,
default,50P/51P(2),chr_name,None,,,,,,,
default,50P/51P(2),ciDist,None,,,,,,,
default,50P/51P(2),ciDistAll,None,,,,,,,
default,50P/51P(2),ciDistAllRoot,None,,,,,,,
default,50P/51P(2),ciDistRoot,None,,,,,,,
default,50P/51P(2),ciEarthed,None,,,,,,,
default,50P/51P(2),ciEnergized,None,,,,,,,
default,50P/51P(2),ciLater,None,,,,,,,
default,50P/51P(2),ciOutaged,None,,,,,,,
default,50P/51P(2),cpArea,None,,,,,,,
default,50P/51P(2),cpBranch,None,,,,,,,
default,50P/51P(2),cpFeed,None,,,,,,,
default,50P/51P(2),cpGrid,None,,,,,,,
default,50P/51P(2),cpHeadFold,None,,,,,,,
default,50P/51P(2),cpMeteostat,None,,,,,,,
default,50P/51P(2),cpOperator,None,,,,,,,
default,50P/51P(2),cpOwner,None,,,,,,,
default,50P/51P(2),cpSite,None,,,,,,,
default,50P/51P(2),cpSubstat,None,,,,,,,
default,50P/51P(2),cpSupplySubstation,None,,,,,,,
default,50P/51P(2),cpSupplyTransformer,None,,,,,,,
default,50P/51P(2),cpSupplyTrfStation,None,,,,,,,
default,50P/51P(2),cpZone,None,,,,,,,
default,50P/51P(2),cptotime,None,,,,,,,
default,50P/51P(2),dat_src,None,,,,,,,
default,50P/51P(2),dataExtUnit,None,,,,,,,
default,50P/51P(2),fold_id,None,,,,,,,
default,50P/51P(2),for_name,None,,,,,,,
default,50P/51P(2),gnrl_modby,None,,,,,,,
default,50P/51P(2),gnrl_modif,None,,,,,,,
default,50P/51P(2),iSchemeStatus,None,,,,,,,
default,50P/51P(2),iacceptblock,None,,,,,,,
default,50P/51P(2),idir,None,,,,,,,
default,50P/51P(2),loc_name,None,,,,,,,
default,50P/51P(2),outserv,OFF,,,,,,,
default,50P/51P(2),root_id,None,,,,,,,
default,50P/51P(2),typ_id,None,,,,,,,
default,Dir phase,AttributeType,None,,,,,,,
default,Dir phase,cAlpha,None,,,,,,,
default,Dir phase,cBeta,None,,,,,,,
default,Dir phase,cDisplayName,None,,,,,,,
default,Dir phase,cUserDefIndex,None,,,,,,,
default,Dir phase,c_pol,None,,,,,,,
default,Dir phase,c_sfansi,None,,,,,,,
default,Dir phase,c_sfiec,None,,,,,,,
default,Dir phase,charact,None,,,,,,,
default,Dir phase,chr_name,None,,,,,,,
default,Dir phase,ciDist,None,,,,,,,
default,Dir phase,ciDistAll,None,,,,,,,
default,Dir phase,ciDistAllRoot,None,,,,,,,
default,Dir phase,ciDistRoot,None,,,,,,,
default,Dir phase,ciEarthed,None,,,,,,,
default,Dir phase,ciEnergized,None,,,,,,,
default,Dir phase,ciLater,None,,,,,,,
default,Dir phase,ciOutaged,None,,,,,,,
default,Dir phase,cpArea,None,,,,,,,
default,Dir phase,cpBranch,None,,,,,,,
default,Dir phase,cpFeed,None,,,,,,,
default,Dir phase,cpGrid,None,,,,,,,
default,Dir phase,cpHeadFold,None,,,,,,,
default,Dir phase,cpMeteostat,None,,,,,,,
default,Dir phase,cpOperator,None,,,,,,,
default,Dir phase,cpOwner,None,,,,,,,
default,Dir phase,cpSite,None,,,,,,,
default,Dir phase,cpSubstat,None,,,,,,,
default,Dir phase,cpSupplySubstation,None,,,,,,,
default,Dir phase,cpSupplyTransformer,None,,,,,,,
default,Dir phase,cpSupplyTrfStation,None,,,,,,,
default,Dir phase,cpZone,None,,,,,,,
default,Dir phase,cpcpolc,None,,,,,,,
default,Dir phase,cpcuropc,None,,,,,,,
default,Dir phase,cpcuropu,None,,,,,,,
default,Dir phase,cpolc,None,,,,,,,
default,Dir phase,cpolcr,None,,,,,,,
default,Dir phase,cpupolu,None,,,,,,,
default,Dir phase,curopc,None,,,,,,,
default,Dir phase,curopcr,None,,,,,,,
default,Dir phase,curopu,None,,,,,,,
default,Dir phase,curopur,None,,,,,,,
default,Dir phase,dat_src,None,,,,,,,
default,Dir phase,dataExtUnit,None,,,,,,,
default,Dir phase,fold_id,None,,,,,,,
default,Dir phase,for_name,None,,,,,,,
default,Dir phase,gnrl_modby,None,,,,,,,
default,Dir phase,gnrl_modif,None,,,,,,,
default,Dir phase,iSchemeStatus,None,,,,,,,
default,Dir phase,icosphi,None,,,,,,,
default,Dir phase,idir,None,,,,,,,
default,Dir phase,idpol,None,,,,,,,
default,Dir phase,imeasure,None,,,,,,,
default,Dir phase,loc_name,None,,,,,,,
default,Dir phase,mtac,None,,,,,,,
