FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Angle Differential 1,cpSubstat,None,,,
default,Angle Differential 1,cpSupplySubstation,None,,,
default,Angle Differential 1,cpSupplyTransformer,None,,,
default,Angle Differential 1,cpSupplyTrfStation,None,,,
default,Angle Differential 1,cpZone,None,,,
default,Angle Differential 1,cptotime,None,,,
default,Angle Differential 1,dat_src,None,,,
default,Angle Differential 1,dataExtUnit,None,,,
default,Angle Differential 1,fold_id,None,,,
default,Angle Differential 1,for_name,None,,,
default,Angle Differential 1,gnrl_modby,None,,,
default,Angle Differential 1,gnrl_modif,None,,,
default,Angle Differential 1,h2interblock,None,,,
default,Angle Differential 1,h4interblock,None,,,
default,Angle Differential 1,h5interblock,None,,,
default,Angle Differential 1,harmblockdisable,None,,,
default,Angle Differential 1,hblckdisthr,None,,,
default,Angle Differential 1,hblckdisthrr,None,,,
default,Angle Differential 1,hblckdisthrr2,None,,,
default,Angle Differential 1,hblckdisthrr3,None,,,
default,Angle Differential 1,i2intblockconfig,None,,,
default,Angle Differential 1,i2intblocktrigger,None,,,
default,Angle Differential 1,i4intblockconfig,None,,,
default,Angle Differential 1,i4intblocktrigger,None,,,
default,Angle Differential 1,i5intblockconfig,None,,,
default,Angle Differential 1,i5intblocktrigger,None,,,
default,Angle Differential 1,iSchemeStatus,None,,,
default,Angle Differential 1,loc_name,None,,,
default,Angle Differential 1,maxpower,None,,,
default,Angle Differential 1,outserv,ON,,,
default,Angle Differential 1,root_id,None,,,
default,Angle Differential 1,tap1,None,,,
default,Angle Differential 1,tap2,None,,,
default,Angle Differential 1,tap3,None,,,
default,Angle Differential 1,tap4,None,,,
default,Angle Differential 1,tap5,None,,,
default,Angle Differential 1,tap6,None,,,
default,Angle Differential 1,typ_id,None,,,
default,Angle Differential 2,AttributeType,None,,,
default,Angle Differential 2,DIFGI,None,,,
default,Angle Differential 2,DIFI1,None,,,
default,Angle Differential 2,DIFI2,None,,,
default,Angle Differential 2,H2threshold,None,,,
default,Angle Differential 2,H4threshold,None,,,
default,Angle Differential 2,H5threshold,None,,,
default,Angle Differential 2,IM,None,,,
default,Angle Differential 2,IMr,None,,,
default,Angle Differential 2,Idiff,None,,,
default,Angle Differential 2,Idiffr,None,,,
default,Angle Differential 2,Idiffr2,None,,,
default,Angle Differential 2,Idiffunrest,None,,,
default,Angle Differential 2,Idiffunrestr,None,,,
default,Angle Differential 2,Idiffunrestr2,None,,,
default,Angle Differential 2,Idiffunrestr3,None,,,
default,Angle Differential 2,IdynM,None,,,
default,Angle Differential 2,IdynMr,None,,,
default,Angle Differential 2,Ipset1,None,,,
default,Angle Differential 2,Ipset1r,None,,,
default,Angle Differential 2,Ipset1r2,None,,,
default,Angle Differential 2,Ipset1r3,None,,,
default,Angle Differential 2,Ipset2,None,,,
default,Angle Differential 2,Ipset2r,None,,,
default,Angle Differential 2,Ipset2r2,None,,,
default,Angle Differential 2,Ipset2r3,None,,,
default,Angle Differential 2,Irestrpercent1,None,,,
default,Angle Differential 2,Irestrpercent2,None,,,
default,Angle Differential 2,Itap,None,,,
default,Angle Differential 2,Itapr,None,,,
default,Angle Differential 2,RestrAngle,None,,,
default,Angle Differential 2,RestrRadius,None,,,
default,Angle Differential 2,Tset,None,,,
default,Angle Differential 2,cDisplayName,None,,,
default,Angle Differential 2,cTset,None,,,
default,Angle Differential 2,cUserDefIndex,None,,,
default,Angle Differential 2,c_sfansi,None,,,
default,Angle Differential 2,c_sfiec,None,,,
default,Angle Differential 2,c_type,None,,,
default,Angle Differential 2,charact,None,,,
default,Angle Differential 2,chr_name,None,,,
default,Angle Differential 2,ciDist,None,,,
default,Angle Differential 2,ciDistAll,None,,,
default,Angle Differential 2,ciDistAllRoot,None,,,
default,Angle Differential 2,ciDistRoot,None,,,
default,Angle Differential 2,ciEarthed,None,,,
default,Angle Differential 2,ciEnergized,None,,,
default,Angle Differential 2,ciLater,None,,,
default,Angle Differential 2,ciOutaged,None,,,
default,Angle Differential 2,cpArea,None,,,
default,Angle Differential 2,cpBranch,None,,,
default,Angle Differential 2,cpFeed,None,,,
default,Angle Differential 2,cpGrid,None,,,
default,Angle Differential 2,cpHeadFold,None,,,
default,Angle Differential 2,cpMeteostat,None,,,
default,Angle Differential 2,cpOperator,None,,,
default,Angle Differential 2,cpOwner,None,,,
default,Angle Differential 2,cpSite,None,,,
default,Angle Differential 2,cpSubstat,None,,,
default,Angle Differential 2,cpSupplySubstation,None,,,
default,Angle Differential 2,cpSupplyTransformer,None,,,
default,Angle Differential 2,cpSupplyTrfStation,None,,,
default,Angle Differential 2,cpZone,None,,,
default,Angle Differential 2,cptotime,None,,,
default,Angle Differential 2,dat_src,None,,,
default,Angle Differential 2,dataExtUnit,None,,,
default,Angle Differential 2,fold_id,None,,,
default,Angle Differential 2,for_name,None,,,
default,Angle Differential 2,gnrl_modby,None,,,
default,Angle Differential 2,gnrl_modif,None,,,
default,Angle Differential 2,h2interblock,None,,,
default,Angle Differential 2,h4interblock,None,,,
default,Angle Differential 2,h5interblock,None,,,
default,Angle Differential 2,harmblockdisable,None,,,
default,Angle Differential 2,hblckdisthr,None,,,
default,Angle Differential 2,hblckdisthrr,None,,,
default,Angle Differential 2,hblckdisthrr2,None,,,
default,Angle Differential 2,hblckdisthrr3,None,,,
default,Angle Differential 2,i2intblockconfig,None,,,
default,Angle Differential 2,i2intblocktrigger,None,,,
default,Angle Differential 2,i4intblockconfig,None,,,
default,Angle Differential 2,i4intblocktrigger,None,,,
default,Angle Differential 2,i5intblockconfig,None,,,
default,Angle Differential 2,i5intblocktrigger,None,,,
default,Angle Differential 2,iSchemeStatus,None,,,
default,Angle Differential 2,loc_name,None,,,
default,Angle Differential 2,maxpower,None,,,
default,Angle Differential 2,outserv,ON,,,
default,Angle Differential 2,root_id,None,,,
default,Angle Differential 2,tap1,None,,,
default,Angle Differential 2,tap2,None,,,
default,Angle Differential 2,tap3,None,,,
default,Angle Differential 2,tap4,None,,,
default,Angle Differential 2,tap5,None,,,
default,Angle Differential 2,tap6,None,,,
default,Angle Differential 2,typ_id,None,,,
default,Gn P/F,AttributeType,None,,,
default,Gn P/F,Ipset,O/C PROTECTION/,Gn P/F Charact. Setting=,use_setting,None
default,Gn P/F,Ipsetr,None,,,
default,Gn P/F,ModFrame,None,,,
default,Gn P/F,ResetT,None,,,
default,Gn P/F,Tadder,None,,,
default,Gn P/F,Tpset,O/C PROTECTION/,Gn P/F Charact. Time Mult=,use_setting,None
default,Gn P/F,Trelblock,None,,,
default,Gn P/F,Tshift,None,,,
default,Gn P/F,cDisplayName,None,,,
default,Gn P/F,cResetT,None,,,
default,Gn P/F,cTadder,None,,,
default,Gn P/F,cUserDefIndex,None,,,
default,Gn P/F,c_sfansi,None,,,
default,Gn P/F,c_sfiec,None,,,
default,Gn P/F,c_type,None,,,
default,Gn P/F,calcuse,None,,,
default,Gn P/F,charact,None,,,
default,Gn P/F,chr_name,None,,,
default,Gn P/F,ciDist,None,,,
default,Gn P/F,ciDistAll,None,,,
default,Gn P/F,ciDistAllRoot,None,,,
default,Gn P/F,ciDistRoot,None,,,
default,Gn P/F,ciEarthed,None,,,
default,Gn P/F,ciEnergized,None,,,
default,Gn P/F,ciLater,None,,,
default,Gn P/F,ciOutaged,None,,,
default,Gn P/F,cminresptime,None,,,
default,Gn P/F,cpArea,None,,,
default,Gn P/F,cpBranch,None,,,
default,Gn P/F,cpFeed,None,,,
default,Gn P/F,cpGrid,None,,,
default,Gn P/F,cpHeadFold,None,,,
default,Gn P/F,cpMeteostat,None,,,
default,Gn P/F,cpOperator,None,,,
default,Gn P/F,cpOwner,None,,,
default,Gn P/F,cpSite,None,,,
default,Gn P/F,cpSubstat,None,,,
default,Gn P/F,cpSupplySubstation,None,,,
default,Gn P/F,cpSupplyTransformer,None,,,
default,Gn P/F,cpSupplyTrfStation,None,,,
default,Gn P/F,cpZone,None,,,
default,Gn P/F,dat_src,None,,,
default,Gn P/F,dataExtUnit,None,,,
default,Gn P/F,fold_id,None,,,
default,Gn P/F,for_name,None,,,
default,Gn P/F,gnrl_modby,None,,,
default,Gn P/F,gnrl_modif,None,,,
default,Gn P/F,iSchemeStatus,None,,,
default,Gn P/F,iacceptblock,None,,,
default,Gn P/F,idir,None,,,
default,Gn P/F,loc_name,None,,,
default,Gn P/F,minresptime,None,,,
default,Gn P/F,outserv,O/C PROTECTION/,Gn P/F Charact. Setting=,use_setting,OFF
default,Gn P/F,pcharac,O/C PROTECTION/,Gn P/F Charact. =,use_setting,None
default,Gn P/F,resetdis,None,,,
default,Gn P/F,root_id,None,,,
default,Gn P/F,typ_id,None,,,
default,Gn P/F,udeftmax,None,,,
default,Gn P/F,udeftmin,None,,,
default,Gn P/F Highset1,AttributeType,None,,,
default,Gn P/F Highset1,Ipset,O/C PROTECTION/,Gn P/F Highset1 Setting=,use_setting,None
default,Gn P/F Highset1,Ipsetr,None,,,
default,Gn P/F Highset1,Trelblock,None,,,
default,Gn P/F Highset1,Tset,O/C PROTECTION/,Gn P/F Highset1 Delay=,use_setting,None
default,Gn P/F Highset1,cDisplayName,None,,,
default,Gn P/F Highset1,cTset,None,,,
default,Gn P/F Highset1,cUserDefIndex,None,,,
default,Gn P/F Highset1,c_sfansi,None,,,
default,Gn P/F Highset1,c_sfiec,None,,,
default,Gn P/F Highset1,c_type,None,,,
default,Gn P/F Highset1,calcuse,None,,,
default,Gn P/F Highset1,charact,None,,,
default,Gn P/F Highset1,chr_name,None,,,
default,Gn P/F Highset1,ciDist,None,,,
default,Gn P/F Highset1,ciDistAll,None,,,
default,Gn P/F Highset1,ciDistAllRoot,None,,,
default,Gn P/F Highset1,ciDistRoot,None,,,
default,Gn P/F Highset1,ciEarthed,None,,,
default,Gn P/F Highset1,ciEnergized,None,,,
default,Gn P/F Highset1,ciLater,None,,,
default,Gn P/F Highset1,ciOutaged,None,,,
default,Gn P/F Highset1,cpArea,None,,,
default,Gn P/F Highset1,cpBranch,None,,,
default,Gn P/F Highset1,cpFeed,None,,,
default,Gn P/F Highset1,cpGrid,None,,,
default,Gn P/F Highset1,cpHeadFold,None,,,
default,Gn P/F Highset1,cpMeteostat,None,,,
default,Gn P/F Highset1,cpOperator,None,,,
default,Gn P/F Highset1,cpOwner,None,,,
default,Gn P/F Highset1,cpSite,None,,,
default,Gn P/F Highset1,cpSubstat,None,,,
default,Gn P/F Highset1,cpSupplySubstation,None,,,
default,Gn P/F Highset1,cpSupplyTransformer,None,,,
default,Gn P/F Highset1,cpSupplyTrfStation,None,,,
default,Gn P/F Highset1,cpZone,None,,,
default,Gn P/F Highset1,cptotime,None,,,
default,Gn P/F Highset1,dat_src,None,,,
default,Gn P/F Highset1,dataExtUnit,None,,,
default,Gn P/F Highset1,fold_id,None,,,
default,Gn P/F Highset1,for_name,None,,,
default,Gn P/F Highset1,gnrl_modby,None,,,
default,Gn P/F Highset1,gnrl_modif,None,,,
default,Gn P/F Highset1,iSchemeStatus,None,,,
default,Gn P/F Highset1,iacceptblock,None,,,
default,Gn P/F Highset1,idir,None,,,
default,Gn P/F Highset1,loc_name,None,,,
default,Gn P/F Highset1,outserv,O/C PROTECTION/,Gn P/F Highset1 Setting=,use_setting,OFF
default,Gn P/F Highset1,root_id,None,,,
default,Gn P/F Highset1,typ_id,None,,,
default,Gn P/F Highset2,AttributeType,None,,,
default,Gn P/F Highset2,Ipset,O/C PROTECTION/,Gn P/F Highset2 Setting=,use_setting,None
default,Gn P/F Highset2,Ipsetr,None,,,
default,Gn P/F Highset2,Trelblock,None,,,
default,Gn P/F Highset2,Tset,O/C PROTECTION/,Gn P/F Highset2 Delay=,use_setting,None
default,Gn P/F Highset2,cDisplayName,None,,,
default,Gn P/F Highset2,cTset,None,,,
default,Gn P/F Highset2,cUserDefIndex,None,,,
default,Gn P/F Highset2,c_sfansi,None,,,
default,Gn P/F Highset2,c_sfiec,None,,,
default,Gn P/F Highset2,c_type,None,,,
default,Gn P/F Highset2,calcuse,None,,,
default,Gn P/F Highset2,charact,None,,,
default,Gn P/F Highset2,chr_name,None,,,
default,Gn P/F Highset2,ciDist,None,,,
default,Gn P/F Highset2,ciDistAll,None,,,
default,Gn P/F Highset2,ciDistAllRoot,None,,,
default,Gn P/F Highset2,ciDistRoot,None,,,
default,Gn P/F Highset2,ciEarthed,None,,,
default,Gn P/F Highset2,ciEnergized,None,,,
default,Gn P/F Highset2,ciLater,None,,,
default,Gn P/F Highset2,ciOutaged,None,,,
default,Gn P/F Highset2,cpArea,None,,,
default,Gn P/F Highset2,cpBranch,None,,,
default,Gn P/F Highset2,cpFeed,None,,,
default,Gn P/F Highset2,cpGrid,None,,,
default,Gn P/F Highset2,cpHeadFold,None,,,
default,Gn P/F Highset2,cpMeteostat,None,,,
default,Gn P/F Highset2,cpOperator,None,,,
default,Gn P/F Highset2,cpOwner,None,,,
default,Gn P/F Highset2,cpSite,None,,,
default,Gn P/F Highset2,cpSubstat,None,,,
default,Gn P/F Highset2,cpSupplySubstation,None,,,
default,Gn P/F Highset2,cpSupplyTransformer,None,,,
default,Gn P/F Highset2,cpSupplyTrfStation,None,,,
default,Gn P/F Highset2,cpZone,None,,,
default,Gn P/F Highset2,cptotime,None,,,
default,Gn P/F Highset2,dat_src,None,,,
default,Gn P/F Highset2,dataExtUnit,None,,,
default,Gn P/F Highset2,fold_id,None,,,
default,Gn P/F Highset2,for_name,None,,,
default,Gn P/F Highset2,gnrl_modby,None,,,
default,Gn P/F Highset2,gnrl_modif,None,,,
default,Gn P/F Highset2,iSchemeStatus,None,,,
default,Gn P/F Highset2,iacceptblock,None,,,
default,Gn P/F Highset2,idir,None,,,
default,Gn P/F Highset2,loc_name,None,,,
default,Gn P/F Highset2,outserv,O/C PROTECTION/,Gn P/F Highset2 Setting=,use_setting,OFF
default,Gn P/F Highset2,root_id,None,,,
default,Gn P/F Highset2,typ_id,None,,,
default,Gn E/F,AttributeType,None,,,
default,Gn E/F,Ipset,O/C PROTECTION/,Gn E/F Charact. Setting=,use_setting,None
default,Gn E/F,Ipsetr,None,,,
default,Gn E/F,ModFrame,None,,,
default,Gn E/F,ResetT,None,,,
default,Gn E/F,Tadder,None,,,
default,Gn E/F,Tpset,O/C PROTECTION/,Gn E/F Charact. Time Mult=,use_setting,None
default,Gn E/F,Trelblock,None,,,
default,Gn E/F,Tshift,None,,,
default,Gn E/F,cDisplayName,None,,,
default,Gn E/F,cResetT,None,,,
default,Gn E/F,cTadder,None,,,
default,Gn E/F,cUserDefIndex,None,,,
default,Gn E/F,c_sfansi,None,,,
default,Gn E/F,c_sfiec,None,,,
default,Gn E/F,c_type,None,,,
default,Gn E/F,calcuse,None,,,
default,Gn E/F,charact,None,,,
default,Gn E/F,chr_name,None,,,
default,Gn E/F,ciDist,None,,,
default,Gn E/F,ciDistAll,None,,,
default,Gn E/F,ciDistAllRoot,None,,,
default,Gn E/F,ciDistRoot,None,,,
default,Gn E/F,ciEarthed,None,,,
default,Gn E/F,ciEnergized,None,,,
default,Gn E/F,ciLater,None,,,
default,Gn E/F,ciOutaged,None,,,
default,Gn E/F,cminresptime,None,,,
default,Gn E/F,cpArea,None,,,
default,Gn E/F,cpBranch,None,,,
default,Gn E/F,cpFeed,None,,,
default,Gn E/F,cpGrid,None,,,
default,Gn E/F,cpHeadFold,None,,,
default,Gn E/F,cpMeteostat,None,,,
default,Gn E/F,cpOperator,None,,,
default,Gn E/F,cpOwner,None,,,
default,Gn E/F,cpSite,None,,,
default,Gn E/F,cpSubstat,None,,,
default,Gn E/F,cpSupplySubstation,None,,,
default,Gn E/F,cpSupplyTransformer,None,,,
default,Gn E/F,cpSupplyTrfStation,None,,,
default,Gn E/F,cpZone,None,,,
default,Gn E/F,dat_src,None,,,
default,Gn E/F,dataExtUnit,None,,,
default,Gn E/F,fold_id,None,,,
default,Gn E/F,for_name,None,,,
default,Gn E/F,gnrl_modby,None,,,
default,Gn E/F,gnrl_modif,None,,,
default,Gn E/F,iSchemeStatus,None,,,
default,Gn E/F,iacceptblock,None,,,
default,Gn E/F,idir,None,,,
default,Gn E/F,loc_name,None,,,
default,Gn E/F,minresptime,None,,,
default,Gn E/F,outserv,O/C PROTECTION/,Gn E/F Charact. Setting=,use_setting,OFF
default,Gn E/F,pcharac,O/C PROTECTION/,Gn E/F Charact. =,use_setting,None
default,Gn E/F,resetdis,None,,,
default,Gn E/F,root_id,None,,,
default,Gn E/F,typ_id,None,,,
default,Gn E/F,udeftmax,None,,,
default,Gn E/F,udeftmin,None,,,
default,Gn E/F Highset1,AttributeType,None,,,
default,Gn E/F Highset1,Ipset,O/C PROTECTION/,Gn E/F Highset1 Setting=,use_setting,None
default,Gn E/F Highset1,Ipsetr,None,,,
default,Gn E/F Highset1,Trelblock,None,,,
default,Gn E/F Highset1,Tset,O/C PROTECTION/,Gn E/F Highset1 Delay=,use_setting,None
default,Gn E/F Highset1,cDisplayName,None,,,
default,Gn E/F Highset1,cTset,None,,,
default,Gn E/F Highset1,cUserDefIndex,None,,,
default,Gn E/F Highset1,c_sfansi,None,,,
default,Gn E/F Highset1,c_sfiec,None,,,
default,Gn E/F Highset1,c_type,None,,,
default,Gn E/F Highset1,calcuse,None,,,
default,Gn E/F Highset1,charact,None,,,
default,Gn E/F Highset1,chr_name,None,,,
default,Gn E/F Highset1,ciDist,None,,,
default,Gn E/F Highset1,ciDistAll,None,,,
default,Gn E/F Highset1,ciDistAllRoot,None,,,
default,Gn E/F Highset1,ciDistRoot,None,,,
default,Gn E/F Highset1,ciEarthed,None,,,
default,Gn E/F Highset1,ciEnergized,None,,,
default,Gn E/F Highset1,ciLater,None,,,
default,Gn E/F Highset1,ciOutaged,None,,,
default,Gn E/F Highset1,cpArea,None,,,
default,Gn E/F Highset1,cpBranch,None,,,
default,Gn E/F Highset1,cpFeed,None,,,
default,Gn E/F Highset1,cpGrid,None,,,
default,Gn E/F Highset1,cpHeadFold,None,,,
default,Gn E/F Highset1,cpMeteostat,None,,,
default,Gn E/F Highset1,cpOperator,None,,,
default,Gn E/F Highset1,cpOwner,None,,,
default,Gn E/F Highset1,cpSite,None,,,
default,Gn E/F Highset1,cpSubstat,None,,,
default,Gn E/F Highset1,cpSupplySubstation,None,,,
default,Gn E/F Highset1,cpSupplyTransformer,None,,,
default,Gn E/F Highset1,cpSupplyTrfStation,None,,,
default,Gn E/F Highset1,cpZone,None,,,
default,Gn E/F Highset1,cptotime,None,,,
default,Gn E/F Highset1,dat_src,None,,,
default,Gn E/F Highset1,dataExtUnit,None,,,
default,Gn E/F Highset1,fold_id,None,,,
default,Gn E/F Highset1,for_name,None,,,
default,Gn E/F Highset1,gnrl_modby,None,,,
default,Gn E/F Highset1,gnrl_modif,None,,,
default,Gn E/F Highset1,iSchemeStatus,None,,,
default,Gn E/F Highset1,iacceptblock,None,,,
default,Gn E/F Highset1,idir,None,,,
default,Gn E/F Highset1,loc_name,None,,,
default,Gn E/F Highset1,outserv,O/C PROTECTION/,Gn E/F Highset1 Setting=,use_setting,OFF
default,Gn E/F Highset1,root_id,None,,,
default,Gn E/F Highset1,typ_id,None,,,
default,Gn E/F Highset2,AttributeType,None,,,
default,Gn E/F Highset2,Ipset,O/C PROTECTION/,Gn E/F Highset2 Setting=,use_setting,None
default,Gn E/F Highset2,Ipsetr,None,,,
default,Gn E/F Highset2,Trelblock,None,,,
default,Gn E/F Highset2,Tset,O/C PROTECTION/,Gn E/F Highset2 Delay=,use_setting,None
default,Gn E/F Highset2,cDisplayName,None,,,
default,Gn E/F Highset2,cTset,None,,,
default,Gn E/F Highset2,cUserDefIndex,None,,,
default,Gn E/F Highset2,c_sfansi,None,,,
default,Gn E/F Highset2,c_sfiec,None,,,
default,Gn E/F Highset2,c_type,None,,,
default,Gn E/F Highset2,calcuse,None,,,
default,Gn E/F Highset2,charact,None,,,
default,Gn E/F Highset2,chr_name,None,,,
default,Gn E/F Highset2,ciDist,None,,,
default,Gn E/F Highset2,ciDistAll,None,,,
default,Gn E/F Highset2,ciDistAllRoot,None,,,
default,Gn E/F Highset2,ciDistRoot,None,,,
default,Gn E/F Highset2,ciEarthed,None,,,
default,Gn E/F Highset2,ciEnergized,None,,,
default,Gn E/F Highset2,ciLater,None,,,
default,Gn E/F Highset2,ciOutaged,None,,,
default,Gn E/F Highset2,cpArea,None,,,
default,Gn E/F Highset2,cpBranch,None,,,
default,Gn E/F Highset2,cpFeed,None,,,
default,Gn E/F Highset2,cpGrid,None,,,
default,Gn E/F Highset2,cpHeadFold,None,,,
default,Gn E/F Highset2,cpMeteostat,None,,,
default,Gn E/F Highset2,cpOperator,None,,,
default,Gn E/F Highset2,cpOwner,None,,,
default,Gn E/F Highset2,cpSite,None,,,
default,Gn E/F Highset2,cpSubstat,None,,,
default,Gn E/F Highset2,cpSupplySubstation,None,,,
default,Gn E/F Highset2,cpSupplyTransformer,None,,,
default,Gn E/F Highset2,cpSupplyTrfStation,None,,,
default,Gn E/F Highset2,cpZone,None,,,
default,Gn E/F Highset2,cptotime,None,,,
default,Gn E/F Highset2,dat_src,None,,,
default,Gn E/F Highset2,dataExtUnit,None,,,
default,Gn E/F Highset2,fold_id,None,,,
default,Gn E/F Highset2,for_name,None,,,
default,Gn E/F Highset2,gnrl_modby,None,,,
default,Gn E/F Highset2,gnrl_modif,None,,,
default,Gn E/F Highset2,iSchemeStatus,None,,,
default,Gn E/F Highset2,iacceptblock,None,,,
default,Gn E/F Highset2,idir,None,,,
default,Gn E/F Highset2,loc_name,None,,,
default,Gn E/F Highset2,outserv,O/C PROTECTION/,Gn E/F Highset2 Setting=,use_setting,OFF
default,Gn E/F Highset2,root_id,None,,,
default,Gn E/F Highset2,typ_id,None,,,
default,Output Logic_dip,_81magn,None,,,
default,Output Logic_dip,_87ang1,None,,,
default,Output Logic_dip,_87ang2,None,,,
default,Output Logic_dip,PF,None,,,
default,Output Logic_dip,PFHs1,None,,,
default,Output Logic_dip,PFHs2,None,,,
default,Output Logic_dip,EF,None,,,
default,Output Logic_dip,EFHs1,None,,,
default,Output Logic_dip,EFHs2,None,,,
default,Output Logic_dip,inttrip,None,,,
default,Output Logic,AttributeType,None,,,
default,Output Logic,aDipset,None,,,
default,Output Logic,cDisplayName,None,,,
default,Output Logic,cUserDefIndex,None,,,
default,Output Logic,charact,None,,,
default,Output Logic,chr_name,None,,,
default,Output Logic,ciDist,None,,,
default,Output Logic,ciDistAll,None,,,
default,Output Logic,ciDistAllRoot,None,,,
default,Output Logic,ciDistRoot,None,,,
default,Output Logic,ciEarthed,None,,,
default,Output Logic,ciEnergized,None,,,
default,Output Logic,ciLater,None,,,
default,Output Logic,ciOutaged,None,,,
default,Output Logic,cpArea,None,,,
default,Output Logic,cpBranch,None,,,
default,Output Logic,cpFeed,None,,,
default,Output Logic,cpGrid,None,,,
default,Output Logic,cpHeadFold,None,,,
default,Output Logic,cpMeteostat,None,,,
default,Output Logic,cpOperator,None,,,
default,Output Logic,cpOwner,None,,,
default,Output Logic,cpSite,None,,,
default,Output Logic,cpSubstat,None,,,
default,Output Logic,cpSupplySubstation,None,,,
default,Output Logic,cpSupplyTransformer,None,,,
default,Output Logic,cpSupplyTrfStation,None,,,
default,Output Logic,cpZone,None,,,
default,Output Logic,dat_src,None,,,
default,Output Logic,dataExtUnit,None,,,
default,Output Logic,fold_id,None,,,
default,Output Logic,for_name,None,,,
default,Output Logic,gnrl_modby,None,,,
default,Output Logic,gnrl_modif,None,,,
default,Output Logic,iSchemeStatus,None,,,
default,Output Logic,iout,None,,,
default,Output Logic,loc_name,None,,,
default,Output Logic,outserv,ON,,,
default,Output Logic,pSwitch,None,,,
default,Output Logic,root_id,None,,,
default,Output Logic,sLogic,None,,,
default,Output Logic,sTripsig,None,,,
default,Output Logic,typ_id,None,,,
default,Irescalc_dip,Iabs_A1,None,,,
default,Irescalc_dip,Iabs_B1,None,,,
default,Irescalc_dip,Iabs_C1,None,,,
default,Irescalc_dip,Iabs_A2,None,,,
default,Irescalc_dip,Iabs_B2,None,,,
default,Irescalc_dip,Iabs_C2,None,,,
default,Irescalc,AttributeType,None,,,
default,Irescalc,aDipset,None,,,
default,Irescalc,cDisplayName,None,,,
default,Irescalc,cUserDefIndex,None,,,
default,Irescalc,charact,None,,,
default,Irescalc,chr_name,None,,,
default,Irescalc,ciDist,None,,,
default,Irescalc,ciDistAll,None,,,
default,Irescalc,ciDistAllRoot,None,,,
default,Irescalc,ciDistRoot,None,,,
default,Irescalc,ciEarthed,None,,,
default,Irescalc,ciEnergized,None,,,
default,Irescalc,ciLater,None,,,
default,Irescalc,ciOutaged,None,,,
default,Irescalc,cpArea,None,,,
default,Irescalc,cpBranch,None,,,
default,Irescalc,cpFeed,None,,,
default,Irescalc,cpGrid,None,,,
default,Irescalc,cpHeadFold,None,,,
default,Irescalc,cpMeteostat,None,,,
default,Irescalc,cpOperator,None,,,
default,Irescalc,cpOwner,None,,,
default,Irescalc,cpSite,None,,,
default,Irescalc,cpSubstat,None,,,
default,Irescalc,cpSupplySubstation,None,,,
default,Irescalc,cpSupplyTransformer,None,,,
default,Irescalc,cpSupplyTrfStation,None,,,
default,Irescalc,cpZone,None,,,
default,Irescalc,dat_src,None,,,
default,Irescalc,dataExtUnit,None,,,
default,Irescalc,fold_id,None,,,
default,Irescalc,for_name,None,,,
default,Irescalc,gnrl_modby,None,,,
default,Irescalc,gnrl_modif,None,,,
default,Irescalc,iSchemeStatus,None,,,
default,Irescalc,iout,None,,,
default,Irescalc,loc_name,None,,,
default,Irescalc,outserv,ON,,,
default,Irescalc,pSwitch,None,,,
default,Irescalc,root_id,None,,,
default,Irescalc,sLogic,None,,,
default,Irescalc,sTripsig,None,,,
default,Irescalc,typ_id,None,,,
default,Angle Diff 2 release,AttributeType,None,,,
default,Angle Diff 2 release,Ipset,None,,,
default,Angle Diff 2 release,Ipsetr,None,,,
default,Angle Diff 2 release,Trelblock,None,,,
default,Angle Diff 2 release,Tset,None,,,
default,Angle Diff 2 release,cDisplayName,None,,,
default,Angle Diff 2 release,cTset,None,,,
default,Angle Diff 2 release,cUserDefIndex,None,,,
default,Angle Diff 2 release,c_sfansi,None,,,
default,Angle Diff 2 release,c_sfiec,None,,,
default,Angle Diff 2 release,c_type,None,,,
default,Angle Diff 2 release,calcuse,None,,,
default,Angle Diff 2 release,charact,None,,,
default,Angle Diff 2 release,chr_name,None,,,
default,Angle Diff 2 release,ciDist,None,,,
default,Angle Diff 2 release,ciDistAll,None,,,
default,Angle Diff 2 release,ciDistAllRoot,None,,,
default,Angle Diff 2 release,ciDistRoot,None,,,
default,Angle Diff 2 release,ciEarthed,None,,,
default,Angle Diff 2 release,ciEnergized,None,,,
default,Angle Diff 2 release,ciLater,None,,,
default,Angle Diff 2 release,ciOutaged,None,,,
default,Angle Diff 2 release,cpArea,None,,,
default,Angle Diff 2 release,cpBranch,None,,,
default,Angle Diff 2 release,cpFeed,None,,,
default,Angle Diff 2 release,cpGrid,None,,,
default,Angle Diff 2 release,cpHeadFold,None,,,
default,Angle Diff 2 release,cpMeteostat,None,,,
default,Angle Diff 2 release,cpOperator,None,,,
default,Angle Diff 2 release,cpOwner,None,,,
default,Angle Diff 2 release,cpSite,None,,,
default,Angle Diff 2 release,cpSubstat,None,,,
default,Angle Diff 2 release,cpSupplySubstation,None,,,
default,Angle Diff 2 release,cpSupplyTransformer,None,,,
default,Angle Diff 2 release,cpSupplyTrfStation,None,,,
default,Angle Diff 2 release,cpZone,None,,,
default,Angle Diff 2 release,cptotime,None,,,
default,Angle Diff 2 release,dat_src,None,,,
default,Angle Diff 2 release,dataExtUnit,None,,,
default,Angle Diff 2 release,fold_id,None,,,
default,Angle Diff 2 release,for_name,None,,,
