FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,50P/51P(2),gnrl_modby,None,,,,,,,
default,50P/51P(2),gnrl_modif,None,,,,,,,
default,50P/51P(2),iSchemeStatus,None,,,,,,,
default,50P/51P(2),iacceptblock,None,,,,,,,
default,50P/51P(2),idir,None,,,,,,,
default,50P/51P(2),loc_name,None,,,,,,,
default,50P/51P(2),outserv,OFF,,,,,,,
default,50P/51P(2),root_id,None,,,,,,,
default,50P/51P(2),typ_id,None,,,,,,,
default,Dir phase,AttributeType,None,,,,,,,
default,Dir phase,cAlpha,None,,,,,,,
default,Dir phase,cBeta,None,,,,,,,
default,Dir phase,cDisplayName,None,,,,,,,
default,Dir phase,cUserDefIndex,None,,,,,,,
default,Dir phase,c_pol,None,,,,,,,
default,Dir phase,c_sfansi,None,,,,,,,
default,Dir phase,c_sfiec,None,,,,,,,
default,Dir phase,c_type,None,,,,,,,
default,Dir phase,c_unit,None,,,,,,,
default,Dir phase,charact,None,,,,,,,
default,Dir phase,chr_name,None,,,,,,,
default,Dir phase,ciDist,None,,,,,,,
default,Dir phase,ciDistAll,None,,,,,,,
default,Dir phase,ciDistAllRoot,None,,,,,,,
default,Dir phase,ciDistRoot,None,,,,,,,
default,Dir phase,ciEarthed,None,,,,,,,
default,Dir phase,ciEnergized,None,,,,,,,
default,Dir phase,ciLater,None,,,,,,,
default,Dir phase,ciOutaged,None,,,,,,,
default,Dir phase,cpArea,None,,,,,,,
default,Dir phase,cpBranch,None,,,,,,,
default,Dir phase,cpFeed,None,,,,,,,
default,Dir phase,cpGrid,None,,,,,,,
default,Dir phase,cpHeadFold,None,,,,,,,
default,Dir phase,cpMeteostat,None,,,,,,,
default,Dir phase,cpOperator,None,,,,,,,
default,Dir phase,cpOwner,None,,,,,,,
default,Dir phase,cpSite,None,,,,,,,
default,Dir phase,cpSubstat,None,,,,,,,
default,Dir phase,cpSupplySubstation,None,,,,,,,
default,Dir phase,cpSupplyTransformer,None,,,,,,,
default,Dir phase,cpSupplyTrfStation,None,,,,,,,
default,Dir phase,cpZone,None,,,,,,,
default,Dir phase,cpcpolc,None,,,,,,,
default,Dir phase,cpcuropc,None,,,,,,,
default,Dir phase,cpcuropu,None,,,,,,,
default,Dir phase,cpolc,None,,,,,,,
default,Dir phase,cpolcr,None,,,,,,,
default,Dir phase,cptimer,None,,,,,,,
default,Dir phase,cpupolu,None,,,,,,,
default,Dir phase,curopc,None,,,,,,,
default,Dir phase,curopcr,None,,,,,,,
default,Dir phase,curopu,None,,,,,,,
default,Dir phase,curopur,None,,,,,,,
default,Dir phase,dat_src,None,,,,,,,
default,Dir phase,dataExtDesc,None,,,,,,,
default,Dir phase,dataExtUnit,None,,,,,,,
default,Dir phase,fold_id,None,,,,,,,
default,Dir phase,for_name,None,,,,,,,
default,Dir phase,gnrl_modby,None,,,,,,,
default,Dir phase,gnrl_modif,None,,,,,,,
default,Dir phase,iSchemeStatus,None,,,,,,,
default,Dir phase,icosphi,None,,,,,,,
default,Dir phase,idir,None,,,,,,,
default,Dir phase,idpol,None,,,,,,,
default,Dir phase,imeasure,None,,,,,,,
default,Dir phase,loc_name,None,,,,,,,
default,Dir phase,mtac,None,,,,,,,
default,Dir phase,mtau,None,,,,,,,
default,Dir phase,outserv,OFF,,,,,,,
default,Dir phase,phisec,None,,,,,,,
default,Dir phase,prodc,None,,,,,,,
default,Dir phase,prodcr,None,,,,,,,
default,Dir phase,produ,None,,,,,,,
default,Dir phase,produr,None,,,,,,,
default,Dir phase,root_id,None,,,,,,,
default,Dir phase,typ_id,None,,,,,,,
default,Dir phase,upolu,None,,,,,,,
default,Dir phase,upolur,None,,,,,,,
default,67-1(1),AttributeType,None,,,,,,,
default,67-1(1),Ipset,None,,,,,,,
default,67-1(1),Ipsetr,None,,,,,,,
default,67-1(1),ModFrame,None,,,,,,,
default,67-1(1),ResetT,None,,,,,,,
default,67-1(1),Tadder,None,,,,,,,
default,67-1(1),Tpset,None,,,,,,,
default,67-1(1),Trelblock,None,,,,,,,
default,67-1(1),Tshift,None,,,,,,,
default,67-1(1),cDisplayName,None,,,,,,,
default,67-1(1),cResetT,None,,,,,,,
default,67-1(1),cTadder,None,,,,,,,
default,67-1(1),cUserDefIndex,None,,,,,,,
default,67-1(1),c_sfansi,None,,,,,,,
default,67-1(1),c_sfiec,None,,,,,,,
default,67-1(1),c_type,None,,,,,,,
default,67-1(1),calcuse,None,,,,,,,
default,67-1(1),charact,None,,,,,,,
default,67-1(1),chr_name,None,,,,,,,
default,67-1(1),ciDist,None,,,,,,,
default,67-1(1),ciDistAll,None,,,,,,,
default,67-1(1),ciDistAllRoot,None,,,,,,,
default,67-1(1),ciDistRoot,None,,,,,,,
default,67-1(1),ciEarthed,None,,,,,,,
default,67-1(1),ciEnergized,None,,,,,,,
default,67-1(1),ciLater,None,,,,,,,
default,67-1(1),ciOutaged,None,,,,,,,
default,67-1(1),cminresptime,None,,,,,,,
default,67-1(1),cpArea,None,,,,,,,
default,67-1(1),cpBranch,None,,,,,,,
default,67-1(1),cpFeed,None,,,,,,,
default,67-1(1),cpGrid,None,,,,,,,
default,67-1(1),cpHeadFold,None,,,,,,,
default,67-1(1),cpIpset,None,,,,,,,
default,67-1(1),cpMeteostat,None,,,,,,,
default,67-1(1),cpOperator,None,,,,,,,
default,67-1(1),cpOwner,None,,,,,,,
default,67-1(1),cpSite,None,,,,,,,
default,67-1(1),cpSubstat,None,,,,,,,
default,67-1(1),cpSupplySubstation,None,,,,,,,
default,67-1(1),cpSupplyTransformer,None,,,,,,,
default,67-1(1),cpSupplyTrfStation,None,,,,,,,
default,67-1(1),cpZone,None,,,,,,,
default,67-1(1),ctratio,None,,,,,,,
default,67-1(1),dat_src,None,,,,,,,
default,67-1(1),dataExtDesc,None,,,,,,,
default,67-1(1),dataExtUnit,None,,,,,,,
default,67-1(1),fold_id,None,,,,,,,
default,67-1(1),for_name,None,,,,,,,
default,67-1(1),gnrl_modby,None,,,,,,,
default,67-1(1),gnrl_modif,None,,,,,,,
default,67-1(1),iSchemeStatus,None,,,,,,,
default,67-1(1),iacceptblock,None,,,,,,,
default,67-1(1),idir,None,,,,,,,
default,67-1(1),loc_name,None,,,,,,,
default,67-1(1),minresptime,None,,,,,,,
default,67-1(1),outserv,OFF,,,,,,,
default,67-1(1),pcharac,None,,,,,,,
default,67-1(1),resetdis,None,,,,,,,
default,67-1(1),root_id,None,,,,,,,
default,67-1(1),typ_id,None,,,,,,,
default,67-1(1),udeftmax,None,,,,,,,
default,67-1(1),udeftmin,None,,,,,,,
default,67-1(2),AttributeType,None,,,,,,,
default,67-1(2),Ipset,None,,,,,,,
default,67-1(2),Ipsetr,None,,,,,,,
default,67-1(2),ModFrame,None,,,,,,,
default,67-1(2),ResetT,None,,,,,,,
default,67-1(2),Tadder,None,,,,,,,
default,67-1(2),Tpset,None,,,,,,,
default,67-1(2),Trelblock,None,,,,,,,
default,67-1(2),Tshift,None,,,,,,,
default,67-1(2),cDisplayName,None,,,,,,,
default,67-1(2),cResetT,None,,,,,,,
default,67-1(2),cTadder,None,,,,,,,
default,67-1(2),cUserDefIndex,None,,,,,,,
default,67-1(2),c_sfansi,None,,,,,,,
default,67-1(2),c_sfiec,None,,,,,,,
default,67-1(2),c_type,None,,,,,,,
default,67-1(2),calcuse,None,,,,,,,
default,67-1(2),charact,None,,,,,,,
default,67-1(2),chr_name,None,,,,,,,
default,67-1(2),ciDist,None,,,,,,,
default,67-1(2),ciDistAll,None,,,,,,,
default,67-1(2),ciDistAllRoot,None,,,,,,,
default,67-1(2),ciDistRoot,None,,,,,,,
default,67-1(2),ciEarthed,None,,,,,,,
default,67-1(2),ciEnergized,None,,,,,,,
default,67-1(2),ciLater,None,,,,,,,
default,67-1(2),ciOutaged,None,,,,,,,
default,67-1(2),cminresptime,None,,,,,,,
default,67-1(2),cpArea,None,,,,,,,
default,67-1(2),cpBranch,None,,,,,,,
default,67-1(2),cpFeed,None,,,,,,,
default,67-1(2),cpGrid,None,,,,,,,
default,67-1(2),cpHeadFold,None,,,,,,,
default,67-1(2),cpIpset,None,,,,,,,
default,67-1(2),cpMeteostat,None,,,,,,,
default,67-1(2),cpOperator,None,,,,,,,
default,67-1(2),cpOwner,None,,,,,,,
default,67-1(2),cpSite,None,,,,,,,
default,67-1(2),cpSubstat,None,,,,,,,
default,67-1(2),cpSupplySubstation,None,,,,,,,
default,67-1(2),cpSupplyTransformer,None,,,,,,,
default,67-1(2),cpSupplyTrfStation,None,,,,,,,
default,67-1(2),cpZone,None,,,,,,,
default,67-1(2),ctratio,None,,,,,,,
default,67-1(2),dat_src,None,,,,,,,
default,67-1(2),dataExtDesc,None,,,,,,,
default,67-1(2),dataExtUnit,None,,,,,,,
default,67-1(2),fold_id,None,,,,,,,
default,67-1(2),for_name,None,,,,,,,
default,67-1(2),gnrl_modby,None,,,,,,,
default,67-1(2),gnrl_modif,None,,,,,,,
default,67-1(2),iSchemeStatus,None,,,,,,,
default,67-1(2),iacceptblock,None,,,,,,,
default,67-1(2),idir,None,,,,,,,
default,67-1(2),loc_name,None,,,,,,,
default,67-1(2),minresptime,None,,,,,,,
default,67-1(2),outserv,OFF,,,,,,,
default,67-1(2),pcharac,None,,,,,,,
default,67-1(2),resetdis,None,,,,,,,
default,67-1(2),root_id,None,,,,,,,
default,67-1(2),typ_id,None,,,,,,,
default,67-1(2),udeftmax,None,,,,,,,
default,67-1(2),udeftmin,None,,,,,,,
default,67-2,AttributeType,None,,,,,,,
default,67-2,Ipset,None,,,,,,,
default,67-2,Ipsetr,None,,,,,,,
default,67-2,ModFrame,None,,,,,,,
default,67-2,ResetT,None,,,,,,,
default,67-2,Tadder,None,,,,,,,
default,67-2,Tpset,None,,,,,,,
default,67-2,Trelblock,None,,,,,,,
default,67-2,Tshift,None,,,,,,,
default,67-2,cDisplayName,None,,,,,,,
default,67-2,cResetT,None,,,,,,,
default,67-2,cTadder,None,,,,,,,
default,67-2,cUserDefIndex,None,,,,,,,
default,67-2,c_sfansi,None,,,,,,,
default,67-2,c_sfiec,None,,,,,,,
default,67-2,c_type,None,,,,,,,
default,67-2,calcuse,None,,,,,,,
default,67-2,charact,None,,,,,,,
default,67-2,chr_name,None,,,,,,,
default,67-2,ciDist,None,,,,,,,
default,67-2,ciDistAll,None,,,,,,,
default,67-2,ciDistAllRoot,None,,,,,,,
default,67-2,ciDistRoot,None,,,,,,,
default,67-2,ciEarthed,None,,,,,,,
default,67-2,ciEnergized,None,,,,,,,
default,67-2,ciLater,None,,,,,,,
default,67-2,ciOutaged,None,,,,,,,
default,67-2,cminresptime,None,,,,,,,
default,67-2,cpArea,None,,,,,,,
default,67-2,cpBranch,None,,,,,,,
default,67-2,cpFeed,None,,,,,,,
default,67-2,cpGrid,None,,,,,,,
default,67-2,cpHeadFold,None,,,,,,,
default,67-2,cpIpset,None,,,,,,,
default,67-2,cpMeteostat,None,,,,,,,
default,67-2,cpOperator,None,,,,,,,
default,67-2,cpOwner,None,,,,,,,
default,67-2,cpSite,None,,,,,,,
default,67-2,cpSubstat,None,,,,,,,
default,67-2,cpSupplySubstation,None,,,,,,,
default,67-2,cpSupplyTransformer,None,,,,,,,
default,67-2,cpSupplyTrfStation,None,,,,,,,
default,67-2,cpZone,None,,,,,,,
default,67-2,ctratio,None,,,,,,,
default,67-2,dat_src,None,,,,,,,
default,67-2,dataExtDesc,None,,,,,,,
default,67-2,dataExtUnit,None,,,,,,,
default,67-2,fold_id,None,,,,,,,
default,67-2,for_name,None,,,,,,,
default,67-2,gnrl_modby,None,,,,,,,
default,67-2,gnrl_modif,None,,,,,,,
default,67-2,iSchemeStatus,None,,,,,,,
default,67-2,iacceptblock,None,,,,,,,
default,67-2,idir,None,,,,,,,
default,67-2,loc_name,None,,,,,,,
default,67-2,minresptime,None,,,,,,,
default,67-2,outserv,OFF,,,,,,,
default,67-2,pcharac,None,,,,,,,
default,67-2,resetdis,None,,,,,,,
default,67-2,root_id,None,,,,,,,
default,67-2,typ_id,None,,,,,,,
default,67-2,udeftmax,None,,,,,,,
default,67-2,udeftmin,None,,,,,,,
default,51N-1(1),AttributeType,None,,,,,,,
default,51N-1(1),Ipset,Application Configuration/Settings/Current protection/EFLPTOC1: 1/Io>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,51N-1(1),Ipsetr,None,,,,,,,
default,51N-1(1),ModFrame,Application Configuration/Settings/Current protection/EFLPTOC1: 1/Io>(1)/,Operation,use_setting,None,,,,
default,51N-1(1),ResetT,None,,,,,,,
default,51N-1(1),Tadder,None,,,,,,,
default,51N-1(1),Tpset,Application Configuration/Settings/Current protection/EFLPTOC1: 1/Io>(1)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,51N-1(1),Trelblock,None,,,,,,,
default,51N-1(1),Tshift,None,,,,,,,
default,51N-1(1),cDisplayName,None,,,,,,,
default,51N-1(1),cResetT,None,,,,,,,
default,51N-1(1),cTadder,None,,,,,,,
default,51N-1(1),cUserDefIndex,None,,,,,,,
default,51N-1(1),c_sfansi,None,,,,,,,
default,51N-1(1),c_sfiec,None,,,,,,,
default,51N-1(1),c_type,None,,,,,,,
default,51N-1(1),calcuse,None,,,,,,,
default,51N-1(1),charact,None,,,,,,,
default,51N-1(1),chr_name,None,,,,,,,
default,51N-1(1),ciDist,None,,,,,,,
default,51N-1(1),ciDistAll,None,,,,,,,
default,51N-1(1),ciDistAllRoot,None,,,,,,,
default,51N-1(1),ciDistRoot,None,,,,,,,
default,51N-1(1),ciEarthed,None,,,,,,,
default,51N-1(1),ciEnergized,None,,,,,,,
default,51N-1(1),ciLater,None,,,,,,,
default,51N-1(1),ciOutaged,None,,,,,,,
default,51N-1(1),cminresptime,None,,,,,,,
default,51N-1(1),cpArea,None,,,,,,,
default,51N-1(1),cpBranch,None,,,,,,,
default,51N-1(1),cpFeed,None,,,,,,,
default,51N-1(1),cpGrid,None,,,,,,,
default,51N-1(1),cpHeadFold,None,,,,,,,
default,51N-1(1),cpIpset,None,,,,,,,
default,51N-1(1),cpMeteostat,None,,,,,,,
default,51N-1(1),cpOperator,None,,,,,,,
default,51N-1(1),cpOwner,None,,,,,,,
default,51N-1(1),cpSite,None,,,,,,,
default,51N-1(1),cpSubstat,None,,,,,,,
default,51N-1(1),cpSupplySubstation,None,,,,,,,
default,51N-1(1),cpSupplyTransformer,None,,,,,,,
default,51N-1(1),cpSupplyTrfStation,None,,,,,,,
default,51N-1(1),cpZone,None,,,,,,,
default,51N-1(1),ctratio,None,,,,,,,
default,51N-1(1),dat_src,None,,,,,,,
default,51N-1(1),dataExtDesc,None,,,,,,,
default,51N-1(1),dataExtUnit,None,,,,,,,
default,51N-1(1),fold_id,None,,,,,,,
default,51N-1(1),for_name,None,,,,,,,
default,51N-1(1),gnrl_modby,None,,,,,,,
default,51N-1(1),gnrl_modif,None,,,,,,,
default,51N-1(1),iSchemeStatus,None,,,,,,,
default,51N-1(1),iacceptblock,None,,,,,,,
default,51N-1(1),idir,None,,,,,,,
default,51N-1(1),loc_name,None,,,,,,,
default,51N-1(1),minresptime,None,,,,,,,
default,51N-1(1),outserv,Application Configuration/Settings/Current protection/EFLPTOC1: 1/Io>(1)/,Operation,use_setting,Off,,,,
default,51N-1(1),pcharac,Application Configuration/Settings/Current protection/EFLPTOC1: 1/Io>(1)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,51N-1(1),resetdis,None,,,,,,,
default,51N-1(1),root_id,None,,,,,,,
default,51N-1(1),typ_id,None,,,,,,,
default,51N-1(1),udeftmax,None,,,,,,,
default,51N-1(1),udeftmin,None,,,,,,,
default,51N-1(2),AttributeType,None,,,,,,,
default,51N-1(2),Ipset,Application Configuration/Settings/Current protection/EFLPTOC2: 2/Io>(2)/Setting Group 1/,Start value,use_setting,None,,,,
default,51N-1(2),Ipsetr,None,,,,,,,
default,51N-1(2),ModFrame,Application Configuration/Settings/Current protection/EFLPTOC2: 2/Io>(2)/,Operation,use_setting,None,,,,
default,51N-1(2),ResetT,None,,,,,,,
default,51N-1(2),Tadder,None,,,,,,,
default,51N-1(2),Tpset,Application Configuration/Settings/Current protection/EFLPTOC2: 2/Io>(2)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,51N-1(2),Trelblock,None,,,,,,,
default,51N-1(2),Tshift,None,,,,,,,
default,51N-1(2),cDisplayName,None,,,,,,,
default,51N-1(2),cResetT,None,,,,,,,
default,51N-1(2),cTadder,None,,,,,,,
default,51N-1(2),cUserDefIndex,None,,,,,,,
default,51N-1(2),c_sfansi,None,,,,,,,
default,51N-1(2),c_sfiec,None,,,,,,,
default,51N-1(2),c_type,None,,,,,,,
default,51N-1(2),calcuse,None,,,,,,,
default,51N-1(2),charact,None,,,,,,,
default,51N-1(2),chr_name,None,,,,,,,
default,51N-1(2),ciDist,None,,,,,,,
default,51N-1(2),ciDistAll,None,,,,,,,
default,51N-1(2),ciDistAllRoot,None,,,,,,,
default,51N-1(2),ciDistRoot,None,,,,,,,
default,51N-1(2),ciEarthed,None,,,,,,,
default,51N-1(2),ciEnergized,None,,,,,,,
default,51N-1(2),ciLater,None,,,,,,,
default,51N-1(2),ciOutaged,None,,,,,,,
default,51N-1(2),cminresptime,None,,,,,,,
default,51N-1(2),cpArea,None,,,,,,,
default,51N-1(2),cpBranch,None,,,,,,,
default,51N-1(2),cpFeed,None,,,,,,,
default,51N-1(2),cpGrid,None,,,,,,,
default,51N-1(2),cpHeadFold,None,,,,,,,
default,51N-1(2),cpIpset,None,,,,,,,
default,51N-1(2),cpMeteostat,None,,,,,,,
default,51N-1(2),cpOperator,None,,,,,,,
default,51N-1(2),cpOwner,None,,,,,,,
default,51N-1(2),cpSite,None,,,,,,,
default,51N-1(2),cpSubstat,None,,,,,,,
default,51N-1(2),cpSupplySubstation,None,,,,,,,
default,51N-1(2),cpSupplyTransformer,None,,,,,,,
default,51N-1(2),cpSupplyTrfStation,None,,,,,,,
default,51N-1(2),cpZone,None,,,,,,,
default,51N-1(2),ctratio,None,,,,,,,
default,51N-1(2),dat_src,None,,,,,,,
default,51N-1(2),dataExtDesc,None,,,,,,,
default,51N-1(2),dataExtUnit,None,,,,,,,
default,51N-1(2),fold_id,None,,,,,,,
default,51N-1(2),for_name,None,,,,,,,
default,51N-1(2),gnrl_modby,None,,,,,,,
default,51N-1(2),gnrl_modif,None,,,,,,,
default,51N-1(2),iSchemeStatus,None,,,,,,,
default,51N-1(2),iacceptblock,None,,,,,,,
default,51N-1(2),idir,None,,,,,,,
default,51N-1(2),loc_name,None,,,,,,,
default,51N-1(2),minresptime,None,,,,,,,
default,51N-1(2),outserv,Application Configuration/Settings/Current protection/EFLPTOC2: 2/Io>(2)/,Operation,use_setting,Off,,,,
default,51N-1(2),pcharac,Application Configuration/Settings/Current protection/EFLPTOC2: 2/Io>(2)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,51N-1(2),resetdis,None,,,,,,,
default,51N-1(2),root_id,None,,,,,,,
default,51N-1(2),typ_id,None,,,,,,,
default,51N-1(2),udeftmax,None,,,,,,,
default,51N-1(2),udeftmin,None,,,,,,,
default,51N-2(1),AttributeType,None,,,,,,,
default,51N-2(1),Ipset,Ipset,Application Configuration/Settings/Current protection/EFHPTOC1: 1/Io>>(1)/Setting Group 1/,Start value,use_setting,None,,,
default,51N-2(1),Ipsetr,None,,,,,,,
default,51N-2(1),ModFrame,ModFrame,Application Configuration/Settings/Current protection/EFHPTOC1: 1/Io>>(1)/,Operation,use_setting,None,,,
default,51N-2(1),ResetT,None,,,,,,,
default,51N-2(1),Tadder,None,,,,,,,
default,51N-2(1),Tpset,Tpset,Application Configuration/Settings/Current protection/EFHPTOC1: 1/Io>>(1)/Setting Group 1/,Time multiplier,use_setting,None,,,
default,51N-2(1),Trelblock,None,,,,,,,
default,51N-2(1),Tshift,None,,,,,,,
default,51N-2(1),cDisplayName,None,,,,,,,
default,51N-2(1),cResetT,None,,,,,,,
default,51N-2(1),cTadder,None,,,,,,,
default,51N-2(1),cUserDefIndex,None,,,,,,,
default,51N-2(1),c_sfansi,None,,,,,,,
default,51N-2(1),c_sfiec,None,,,,,,,
default,51N-2(1),c_type,None,,,,,,,
default,51N-2(1),calcuse,None,,,,,,,
default,51N-2(1),charact,None,,,,,,,
default,51N-2(1),chr_name,None,,,,,,,
default,51N-2(1),ciDist,None,,,,,,,
default,51N-2(1),ciDistAll,None,,,,,,,
default,51N-2(1),ciDistAllRoot,None,,,,,,,
default,51N-2(1),ciDistRoot,None,,,,,,,
default,51N-2(1),ciEarthed,None,,,,,,,
default,51N-2(1),ciEnergized,None,,,,,,,
default,51N-2(1),ciLater,None,,,,,,,
default,51N-2(1),ciOutaged,None,,,,,,,
default,51N-2(1),cminresptime,None,,,,,,,
default,51N-2(1),cpArea,None,,,,,,,
default,51N-2(1),cpBranch,None,,,,,,,
default,51N-2(1),cpFeed,None,,,,,,,
default,51N-2(1),cpGrid,None,,,,,,,
default,51N-2(1),cpHeadFold,None,,,,,,,
default,51N-2(1),cpIpset,None,,,,,,,
default,51N-2(1),cpMeteostat,None,,,,,,,
default,51N-2(1),cpOperator,None,,,,,,,
default,51N-2(1),cpOwner,None,,,,,,,
default,51N-2(1),cpSite,None,,,,,,,
default,51N-2(1),cpSubstat,None,,,,,,,
default,51N-2(1),cpSupplySubstation,None,,,,,,,
default,51N-2(1),cpSupplyTransformer,None,,,,,,,
default,51N-2(1),cpSupplyTrfStation,None,,,,,,,
default,51N-2(1),cpZone,None,,,,,,,
default,51N-2(1),ctratio,None,,,,,,,
default,51N-2(1),dat_src,None,,,,,,,
default,51N-2(1),dataExtDesc,None,,,,,,,
default,51N-2(1),dataExtUnit,None,,,,,,,
default,51N-2(1),fold_id,None,,,,,,,
default,51N-2(1),for_name,None,,,,,,,
default,51N-2(1),gnrl_modby,None,,,,,,,
default,51N-2(1),gnrl_modif,None,,,,,,,
default,51N-2(1),iSchemeStatus,None,,,,,,,
default,51N-2(1),iacceptblock,None,,,,,,,
default,51N-2(1),idir,None,,,,,,,
default,51N-2(1),loc_name,None,,,,,,,
default,51N-2(1),minresptime,None,,,,,,,
default,51N-2(1),outserv,outserv,Application Configuration/Settings/Current protection/EFHPTOC1: 1/Io>>(1)/,Operation,use_setting,Off,,,
default,51N-2(1),pcharac,pcharac,Application Configuration/Settings/Current protection/EFHPTOC1: 1/Io>>(1)/Setting Group 1/,Operating curve type,use_setting,None,,,
default,51N-2(1),resetdis,None,,,,,,,
default,51N-2(1),root_id,None,,,,,,,
default,51N-2(1),typ_id,None,,,,,,,
default,51N-2(1),udeftmax,None,,,,,,,
default,51N-2(1),udeftmin,None,,,,,,,
default,51N-2(2),AttributeType,None,,,,,,,
default,51N-2(2),Ipset,None,,,,,,,
default,51N-2(2),Ipsetr,None,,,,,,,
default,51N-2(2),ModFrame,None,,,,,,,
default,51N-2(2),ResetT,None,,,,,,,
default,51N-2(2),Tadder,None,,,,,,,
default,51N-2(2),Tpset,None,,,,,,,
default,51N-2(2),Trelblock,None,,,,,,,
default,51N-2(2),Tshift,None,,,,,,,
default,51N-2(2),cDisplayName,None,,,,,,,
default,51N-2(2),cResetT,None,,,,,,,
default,51N-2(2),cTadder,None,,,,,,,
default,51N-2(2),cUserDefIndex,None,,,,,,,
default,51N-2(2),c_sfansi,None,,,,,,,
default,51N-2(2),c_sfiec,None,,,,,,,
default,51N-2(2),c_type,None,,,,,,,
default,51N-2(2),calcuse,None,,,,,,,
default,51N-2(2),charact,None,,,,,,,
default,51N-2(2),chr_name,None,,,,,,,
default,51N-2(2),ciDist,None,,,,,,,
default,51N-2(2),ciDistAll,None,,,,,,,
default,51N-2(2),ciDistAllRoot,None,,,,,,,
default,51N-2(2),ciDistRoot,None,,,,,,,
default,51N-2(2),ciEarthed,None,,,,,,,
default,51N-2(2),ciEnergized,None,,,,,,,
default,51N-2(2),ciLater,None,,,,,,,
default,51N-2(2),ciOutaged,None,,,,,,,
default,51N-2(2),cminresptime,None,,,,,,,
default,51N-2(2),cpArea,None,,,,,,,
default,51N-2(2),cpBranch,None,,,,,,,
default,51N-2(2),cpFeed,None,,,,,,,
default,51N-2(2),cpGrid,None,,,,,,,
default,51N-2(2),cpHeadFold,None,,,,,,,
default,51N-2(2),cpIpset,None,,,,,,,
default,51N-2(2),cpMeteostat,None,,,,,,,
default,51N-2(2),cpOperator,None,,,,,,,
default,51N-2(2),cpOwner,None,,,,,,,
default,51N-2(2),cpSite,None,,,,,,,
default,51N-2(2),cpSubstat,None,,,,,,,
default,51N-2(2),cpSupplySubstation,None,,,,,,,
default,51N-2(2),cpSupplyTransformer,None,,,,,,,
default,51N-2(2),cpSupplyTrfStation,None,,,,,,,
default,51N-2(2),cpZone,None,,,,,,,
default,51N-2(2),ctratio,None,,,,,,,
default,51N-2(2),dat_src,None,,,,,,,
default,51N-2(2),dataExtDesc,None,,,,,,,
default,51N-2(2),dataExtUnit,None,,,,,,,
default,51N-2(2),fold_id,None,,,,,,,
default,51N-2(2),for_name,None,,,,,,,
default,51N-2(2),gnrl_modby,None,,,,,,,
default,51N-2(2),gnrl_modif,None,,,,,,,
default,51N-2(2),iSchemeStatus,None,,,,,,,
default,51N-2(2),iacceptblock,None,,,,,,,
default,51N-2(2),idir,None,,,,,,,
default,51N-2(2),loc_name,None,,,,,,,
default,51N-2(2),minresptime,None,,,,,,,
default,51N-2(2),outserv,OFF,,,,,,,
default,51N-2(2),pcharac,None,,,,,,,
default,51N-2(2),resetdis,None,,,,,,,
default,51N-2(2),root_id,None,,,,,,,
default,51N-2(2),typ_id,None,,,,,,,
default,51N-2(2),udeftmax,None,,,,,,,
default,51N-2(2),udeftmin,None,,,,,,,
default,50N-51N,AttributeType,None,,,,,,,
default,50N-51N,Ipset,Application Configuration/Settings/Current protection/EFIPTOC1: 1/Io>>>/Setting Group 1/,Start value,use_setting,None,,,,
default,50N-51N,Ipsetr,None,,,,,,,
default,50N-51N,Trelblock,None,,,,,,,
default,50N-51N,Tset,Application Configuration/Settings/Current protection/EFIPTOC1: 1/Io>>>/Setting Group 1/,Operate delay time,use_setting,None,,,,
default,50N-51N,cDisplayName,None,,,,,,,
default,50N-51N,cTset,None,,,,,,,
default,50N-51N,cUserDefIndex,None,,,,,,,
default,50N-51N,c_sfansi,None,,,,,,,
default,50N-51N,c_sfiec,None,,,,,,,
default,50N-51N,c_type,None,,,,,,,
default,50N-51N,calcuse,None,,,,,,,
default,50N-51N,charact,None,,,,,,,
default,50N-51N,chr_name,None,,,,,,,
default,50N-51N,ciDist,None,,,,,,,
default,50N-51N,ciDistAll,None,,,,,,,
default,50N-51N,ciDistAllRoot,None,,,,,,,
default,50N-51N,ciDistRoot,None,,,,,,,
default,50N-51N,ciEarthed,None,,,,,,,
default,50N-51N,ciEnergized,None,,,,,,,
default,50N-51N,ciLater,None,,,,,,,
default,50N-51N,ciOutaged,None,,,,,,,
default,50N-51N,cpArea,None,,,,,,,
default,50N-51N,cpBranch,None,,,,,,,
default,50N-51N,cpFeed,None,,,,,,,
default,50N-51N,cpGrid,None,,,,,,,
default,50N-51N,cpHeadFold,None,,,,,,,
default,50N-51N,cpIpset,None,,,,,,,
default,50N-51N,cpMeteostat,None,,,,,,,
default,50N-51N,cpOperator,None,,,,,,,
default,50N-51N,cpOwner,None,,,,,,,
default,50N-51N,cpSite,None,,,,,,,
default,50N-51N,cpSubstat,None,,,,,,,
default,50N-51N,cpSupplySubstation,None,,,,,,,
default,50N-51N,cpSupplyTransformer,None,,,,,,,
default,50N-51N,cpSupplyTrfStation,None,,,,,,,
default,50N-51N,cpZone,None,,,,,,,
default,50N-51N,cptotime,None,,,,,,,
default,50N-51N,ctratio,None,,,,,,,
